MD,date_time_pd,CT_INC,CT_AZI,ST_INC,ST_AZI,GX,GY,GZ,BX,BY,BZ,CC_RPM,RPM_LT,RPM_UT,RX,RY,AXLSHKPEAK,AXLSHKRMS,RADSHKRMS,RADSHKPEAK,mwd_md,date_time_mwd,mwd_incl,mwd_azim
1780.0620,2025-02-21 08:00:59.000,26.03085,285.23476,,,-0.4492908,-0.8755653,-0.1760952,-0.8933970,0.0432209,0.1682886,-0.0003,-0.3459,1.8024,-0.9665512,-0.1679110,,,,,1780.0536,2025-02-21 08:00:59.000,26.02837,285.14623
1780.0628,2025-02-21 08:00:59.200,25.99495,287.32049,,,-0.4383372,-0.8706450,-0.1987733,-0.9018692,0.0320090,0.1931216,-0.8964,1.1509,0.1661,-0.9623849,-0.2040873,0.116925,0.040370,0.044696,0.116846,1780.0376,2025-02-21 08:00:59.200,25.94570,287.46001
1780.0628,2025-02-21 08:00:59.400,25.96809,287.05388,,,-0.4281321,-0.8945783,-0.1595115,-0.8919871,0.0589945,0.1843272,1.2450,2.4112,-0.0490,-0.9926920,-0.1724396,,,,,1780.1013,2025-02-21 08:00:59.400,25.98956,286.35496
1780.0628,2025-02-21 08:00:59.600,25.98907,286.66820,,,-0.4438536,-0.8885972,-0.1661854,-0.8945784,0.0420028,0.1841995,0.8156,-0.0832,-0.2321,-0.9928074,-0.1616419,,,,,1780.0678,2025-02-21 08:00:59.600,25.91736,287.55296
1780.0639,2025-02-21 08:00:59.800,25.97955,285.22033,,,-0.4442835,-0.8831756,-0.1467213,-0.8977394,0.0496651,0.1756855,0.4876,0.6588,0.4548,-0.9708931,-0.1590739,,,,,1780.0796,2025-02-21 08:00:59.800,26.01114,285.24705
1780.0639,2025-02-21 08:01:00.000,25.94193,283.29995,,,-0.4350047,-0.9008909,-0.1153637,-0.8994322,0.0588796,0.1654484,1.3293,-0.2644,-0.0403,-0.9983475,-0.1178860,0.162916,0.046021,0.055760,0.144910,1780.0387,2025-02-21 08:01:00.000,26.00135,283.51596
1780.0640,2025-02-21 08:01:00.200,25.96636,285.55792,,,-0.4387267,-0.8766827,-0.1259664,-0.9083645,0.0711509,0.1753454,0.0423,-0.1674,0.3155,-0.9785047,-0.1382140,,,,,1780.0792,2025-02-21 08:01:00.200,26.00113,285.04416
1780.0640,2025-02-21 08:01:00.400,25.94679,283.94085,,,-0.4433251,-0.8913268,-0.0736797,-0.8895305,0.0628841,0.1711173,2.1862,-0.1795,-0.2509,-0.9776676,-0.0970669,,,,,1779.9922,2025-02-21 08:01:00.400,25.96585,283.27628
1780.0641,2025-02-21 08:01:00.600,26.00212,282.42882,,,-0.4423188,-0.8871470,-0.0588458,-0.8948334,0.0750909,0.1688841,1.1500,0.6253,-0.4543,-0.9898167,-0.0666432,,,,,1780.0495,2025-02-21 08:01:00.600,26.03163,283.29245
1780.0643,2025-02-21 08:01:00.800,25.99746,280.99780,,,-0.4554820,-0.9098256,-0.0444477,-0.9062485,0.0706151,0.1635553,0.3764,1.8247,2.8107,-1.0110429,-0.0376825,0.123792,0.036907,0.050730,0.136311,1779.9940,2025-02-21 08:01:00.800,25.98234,282.14933
1780.0651,2025-02-21 08:01:01.000,25.96404,282.20054,,,-0.4278181,-0.8933185,-0.0205087,-0.8966303,0.0868023,0.1633767,2.1846,0.4876,-0.3409,-1.0132841,-0.0170420,,,,,1780.0930,2025-02-21 08:01:01.000,25.93027,281.86186
1780.0656,2025-02-21 08:01:01.200,25.96114,281.41149,,,-0.4319770,-0.8953320,0.0059431,-0.9054306,0.0889968,0.1594939,-0.0860,0.2616,-0.1507,-0.9878290,-0.0130230,,,,,1780.0698,2025-02-21 08:01:01.200,25.96093,281.22909
1780.0656,2025-02-21 08:01:01.400,25.97798,280.35448,,,-0.4411330,-0.8929555,-0.0202761,-0.8814290,0.0776350,0.1474199,-0.0942,1.4783,-0.0865,-0.9888571,0.0176990,,,,,1780.0540,2025-02-21 08:01:01.400,25.99637,280.45658
1780.0658,2025-02-21 08:01:01.600,25.95816,281.89316,,,-0.4326563,-0.9062228,-0.0062118,-0.8971670,0.0831819,0.1626478,0.8700,-0.4537,0.2930,-1.0042568,0.0182443,0.104997,0.035020,0.051973,0.190994,1780.0781,2025-02-21 08:01:01.600,26.00499,281.45300
1780.0658,2025-02-21 08:01:01.800,26.01306,281.40429,,,-0.4436655,-0.9061971,0.0028582,-0.8969456,0.0818017,0.1599896,-0.0561,-0.1497,0.1017,-0.9752164,0.0196624,,,,,1780.0468,2025-02-21 08:01:01.800,25.98741,281.79406
1780.0661,2025-02-21 08:01:02.000,25.98158,279.30246,,,-0.4263491,-0.9076728,0.0126778,-0.9004048,0.0756093,0.1509668,-0.0012,-0.8114,2.0620,-1.0137740,0.0079344,,,,,1780.0389,2025-02-21 08:01:02.000,25.99261,278.96489
1780.0661,2025-02-21 08:01:02.200,25.99470,279.99747,,,-0.4410667,-0.9049597,0.0265361,-0.8994131,0.0876388,0.1588855,0.2071,-0.3957,-0.0145,-1.0260135,0.0285991,,,,,1779.9881,2025-02-21 08:01:02.200,26.04735,280.40717
1780.0661,2025-02-21 08:01:02.400,25.98197,280.50649,,,-0.4273942,-0.9040837,0.0228976,-0.8999720,0.0765298,0.1542709,0.3876,2.7823,-0.3588,-0.9971529,0.0185796,0.146598,0.035718,0.043732,0.140078,1779.9224,2025-02-21 08:01:02.400,25.96759,280.16700
1780.0661,2025-02-21 08:01:02.600,25.99532,281.38873,,,-0.4381001,-0.9105204,0.0222054,-0.9090375,0.0879879,0.1706915,0.4316,0.2109,-0.5471,-0.9944581,0.0239594,,,,,1780.0206,2025-02-21 08:01:02.600,26.02336,281.33268
1780.0661,2025-02-21 08:01:02.800,26.02059,279.35802,,,-0.4435492,-0.8874072,0.0358598,-0.9001839,0.0808782,0.1548279,0.4895,0.1301,0.8908,-0.9851274,0.0082708,,,,,1780.1176,2025-02-21 08:01:02.800,25.87357,280.16095
1780.0661,2025-02-21 08:01:03.000,26.01613,279.33202,,,-0.4507255,-0.9186357,0.0325944,-0.8903463,0.0820194,0.1593167,0.5637,1.3487,-0.2906,-0.9947390,0.0556134,,,,,1780.0372,2025-02-21 08:01:03.000,26.02860,279.31328
1780.0670,2025-02-21 08:01:03.200,25.98643,279.45764,,,-0.4192317,-0.8908339,0.0685041,-0.9033398,0.0991707,0.1556438,0.5486,1.3627,1.7163,-0.9977053,0.0570234,0.137371,0.049133,0.054383,0.164236,1780.1315,2025-02-21 08:01:03.200,25.94625,279.46381
1780.0675,2025-02-21 08:01:03.400,25.97881,278.65334,,,-0.4361638,-0.9040874,0.0568254,-0.9073000,0.0914387,0.1471479,0.3864,-0.1606,2.9611,-1.0097089,0.0775874,,,,,1780.1138,2025-02-21 08:01:03.400,26.01099,278.58901
1780.0681,2025-02-21 08:01:03.600,26.00081,279.21638,,,-0.4363902,-0.8964004,0.0848053,-0.9028628,0.0919247,0.1638798,0.4458,0.0435,-0.1378,-0.9811193,0.1127683,,,,,1780.0483,2025-02-21 08:01:03.600,26.00425,279.15509
1780.0681,2025-02-21 08:01:03.800,26.01389,279.15742,,,-0.4259154,-0.8983094,0.0696050,-0.9031546,0.1000019,0.1543661,0.4466,0.0338,1.7564,-1.0012549,0.0701782,,,,,1779.9468,2025-02-21 08:01:03.800,25.88789,279.14899
1780.0681,2025-02-21 08:01:04.000,25.96142,278.45089,,,-0.4467469,-0.8966294,0.1051273,-0.8941287,0.1109700,0.1455898,1.7992,1.0692,-0.2268,-0.9817116,0.1424177,0.108157,0.036087,0.042873,0.146555,1780.0657,2025-02-21 08:01:04.000,25.98507,278.55130
1780.0682,2025-02-21 08:01:04.200,25.97989,278.55149,,,-0.4550642,-0.8846453,0.1304725,-0.8975425,0.1034590,0.1566567,0.9155,-0.1168,4.9352,-0.9775322,0.1514234,,,,,1780.0339,2025-02-21 08:01:04.200,25.89603,278.10409
1780.0682,2025-02-21 08:01:04.400,25.98103,276.42171,,,-0.4364335,-0.8934531,0.1589927,-0.8994299,0.1107075,0.1411448,1.8609,0.0792,-0.2121,-0.9726254,0.1736838,,,,,1780.1135,2025-02-21 08:01:04.400,25.96205,276.43491
1780.0682,2025-02-21 08:01:04.600,25.95962,275.08440,,,-0.4457568,-0.8930956,0.1793195,-0.8956741,0.0983200,0.1465029,0.4343,0.0052,-0.4335,-0.9645839,0.1756218,,,,,1780.0659,2025-02-21 08:01:04.600,25.99045,275.34848
1780.0682,2025-02-21 08:01:04.800,25.98780,274.68426,,,-0.4442794,-0.8578899,0.2060663,-0.9148022,0.1159127,0.1336183,1.6988,-0.0274,1.0604,-0.9548024,0.2232159,0.114942,0.040453,0.046116,0.156320,1779.9857,2025-02-21 08:01:04.800,25.92629,274.70950
1780.0682,2025-02-21 08:01:05.000,26.02876,274.82366,,,-0.4324388,-0.8710879,0.2312255,-0.8959079,0.1189737,0.1375369,0.6491,0.1264,-0.5559,-0.9797519,0.2416549,,,,,1780.0199,2025-02-21 08:01:05.000,25.98903,274.64157
1780.0687,2025-02-21 08:01:05.200,25.97960,274.54848,,,-0.4408727,-0.8683163,0.2173706,-0.8870064,0.1162882,0.1359225,0.3957,0.0658,-0.2252,-0.9635456,0.2325623,,,,,1780.0757,2025-02-21 08:01:05.200,25.97002,274.34371
1780.0687,2025-02-21 08:01:05.400,25.94449,271.85028,,,-0.4183759,-0.8677832,0.2393482,-0.8980054,0.1178911,0.1240755,1.3466,-0.0295,-0.7849,-0.9595519,0.2643331,,,,,1780.1130,2025-02-21 08:01:05.400,25.99315,272.03712
1780.0687,2025-02-21 08:01:05.600,25.97543,273.67036,,,-0.4283770,-0.8673722,0.2418109,-0.8973155,0.1273226,0.1275560,-0.0162,0.0748,-0.8041,-0.9655861,0.2713413,0.163549,0.036762,0.042568,0.119605,1780.0215,2025-02-21 08:01:05.600,26.03034,273.29804
1780.0687,2025-02-21 08:01:05.800,25.98017,273.98481,,,-0.4423912,-0.8487955,0.2783082,-0.8931387,0.1245398,0.1294240,2.0822,0.8295,0.3113,-0.9555298,0.3173429,,,,,1780.0861,2025-02-21 08:01:05.800,25.96889,273.50304
1780.0687,2025-02-21 08:01:06.000,25.99851,272.94440,,,-0.4376598,-0.8624026,0.2732568,-0.9100477,0.1284329,0.1276386,0.2143,1.3772,-0.4351,-0.9469678,0.3229459,,,,,1780.1587,2025-02-21 08:01:06.000,25.97421,272.89803
1780.0690,2025-02-21 08:01:06.200,25.94833,269.67386,,,-0.4263281,-0.8333303,0.2920924,-0.8970069,0.1263888,0.1253155,-0.1146,0.1430,-0.1378,-0.9495025,0.2987252,,,,,1779.9932,2025-02-21 08:01:06.200,25.99319,270.20768
1780.0699,2025-02-21 08:01:06.400,26.01094,274.09771,,,-0.4509816,-0.8629862,0.2785391,-0.8938341,0.1307680,0.1284213,-0.3584,0.7339,-0.0454,-0.9309334,0.2955276,0.093306,0.036955,0.044981,0.128687,1780.0220,2025-02-21 08:01:06.400,26.06349,273.62344
1780.0699,2025-02-21 08:01:06.600,26.02032,270.35921,,,-0.4347161,-0.8463118,0.2944443,-0.9066917,0.1159068,0.1302059,0.8358,0.1459,0.3343,-0.9697630,0.3276971,,,,,1780.0140,2025-02-21 08:01:06.600,26.00589,270.65570
1780.0707,2025-02-21 08:01:06.800,25.99416,272.24447,,,-0.4372402,-0.8414832,0.2711938,-0.8894305,0.1223772,0.1268313,-0.3331,0.1684,0.4551,-0.9182680,0.3213541,,,,,1779.9948,2025-02-21 08:01:06.800,26.02688,272.60458
1780.0707,2025-02-21 08:01:07.000,25.99214,273.04525,,,-0.4383332,-0.8555713,0.2846512,-0.8987197,0.1215280,0.1326198,-0.1715,0.1770,3.3746,-0.9364031,0.3373941,,,,,1779.9181,2025-02-21 08:01:07.000,25.95043,273.32391
1780.0707,2025-02-21 08:01:07.200,25.93828,272.37758,,,-0.4301131,-0.8555097,0.2753245,-0.8994261,0.1289432,0.1208706,-0.2033,0.0843,0.2261,-0.9630730,0.2749000,0.157343,0.046731,0.055334,0.180524,1779.9539,2025-02-21 08:01:07.200,26.00787,272.87289
1780.0707,2025-02-21 08:01:07.400,25.96830,271.83584,,,-0.4296886,-0.8378809,0.2967159,-0.8925883,0.1409281,0.1233589,0.9999,0.2766,0.1508,-0.9469962,0.3174088,,,,,1779.9352,2025-02-21 08:01:07.400,26.02030,272.41189
1780.0709,2025-02-21 08:01:07.600,25.98242,272.09893,,,-0.4303342,-0.8488142,0.2663812,-0.8955997,0.1366928,0.1214623,-0.2752,1.7759,1.6266,-0.9385808,0.2976699,,,,,1780.0128,2025-02-21 08:01:07.600,26.01084,272.06260
1780.0709,2025-02-21 08:01:07.800,25.99272,273.55106,,,-0.4355909,-0.8611244,0.2732026,-0.8944224,0.1279787,0.1359057,-0.3553,2.2126,0.2326,-0.9399865,0.3074651,,,,,1780.0160,2025-02-21 08:01:07.800,25.97138,273.65419
1780.0709,2025-02-21 08:01:08.000,25.97741,271.41753,,,-0.4587692,-0.8548846,0.2669455,-0.9030411,0.1230409,0.1275040,-0.1791,0.1953,0.1371,-0.9579464,0.3181962,0.124408,0.036651,0.045486,0.190556,1780.0338,2025-02-21 08:01:08.000,25.92977,271.81395
1780.0719,2025-02-21 08:01:08.200,25.99317,273.14773,,,-0.4398523,-0.8603019,0.2618193,-0.8980022,0.1363304,0.1332420,-0.6485,-0.1780,0.3572,-0.9535356,0.3254340,,,,,1780.1315,2025-02-21 08:01:08.200,26.04502,273.03713
1780.0719,2025-02-21 08:01:08.400,25.95782,274.56381,,,-0.4391138,-0.8713847,0.2684681,-0.8977303,0.1240986,0.1418938,-0.4216,0.0210,1.3777,-0.9805191,0.2926904,,,,,1780.0750,2025-02-21 08:01:08.400,25.99244,274.13777
1780.0719,2025-02-21 08:01:08.600,25.97603,272.94398,,,-0.4293529,-0.8586692,0.2546570,-0.9011798,0.1318933,0.1395259,-0.4589,-0.2219,4.6637,-0.9907253,0.3045356,,,,,1780.1565,2025-02-21 08:01:08.600,25.96172,273.35002
1780.0723,2025-02-21 08:01:08.800,25.99518,274.66694,,,-0.4390240,-0.8702700,0.2454588,-0.9003603,0.1208753,0.1262670,-0.3817,0.0175,2.5510,-0.9388169,0.2813199,0.131222,0.041669,0.046108,0.155094,1780.0997,2025-02-21 08:01:08.800,25.98698,274.33471
1780.0724,2025-02-21 08:01:09.000,25.97197,273.71875,,,-0.4419892,-0.8638456,0.2976495,-0.9006264,0.1253124,0.1259498,1.9450,0.1426,1.9609,-0.9391423,0.3166591,,,,,1780.0767,2025-02-21 08:01:09.000,26.02523,273.68735
1780.0724,2025-02-21 08:01:09.200,25.98626,273.67175,,,-0.4244137,-0.8494980,0.2708058,-0.9048137,0.1173928,0.1254810,-0.1061,3.4194,2.0576,-0.9428798,0.3127947,,,,,1780.0506,2025-02-21 08:01:09.200,25.94823,273.05655
1780.0727,2025-02-21 08:01:09.400,25.98688,274.23953,,,-0.4381495,-0.8678591,0.2660850,-0.9039974,0.1157322,0.1413960,-0.5500,2.0237,0.6842,-0.9777315,0.2904985,,,,,1780.0302,2025-02-21 08:01:09.400,25.99103,274.17836
1780.0727,2025-02-21 08:01:09.600,26.00050,273.14248,,,-0.4297471,-0.8551077,0.2752088,-0.9022844,0.1289702,0.1386429,-0.2761,0.1118,1.9341,-0.9357830,0.3034935,0.106428,0.041249,0.045380,0.175991,1780.0597,2025-02-21 08:01:09.600,26.01989,273.65772
1780.0727,2025-02-21 08:01:09.800,25.97438,273.85500,,,-0.4340328,-0.8550118,0.2789918,-0.8897044,0.1176576,0.1232406,-0.0365,1.4376,4.4946,-0.9511401,0.3190402,,,,,1780.0323,2025-02-21 08:01:09.800,25.95187,274.03236
1780.0727,2025-02-21 08:01:10.000,26.00730,273.01684,,,-0.4433575,-0.8551151,0.2720643,-0.9024691,0.1244884,0.1230503,0.0940,0.5153,3.8029,-0.9524519,0.3074674,,,,,1779.9706,2025-02-21 08:01:10.000,26.04928,272.82951
1780.0738,2025-02-21 08:01:10.200,26.00210,270.96678,,,-0.4461023,-0.8515140,0.2920100,-0.9055626,0.1208750,0.1282219,1.2301,0.1531,2.5540,-0.9384025,0.3296680,,,,,1780.0114,2025-02-21 08:01:10.200,26.02392,271.36636
1780.0738,2025-02-21 08:01:10.400,26.01608,273.49284,,,-0.4410724,-0.8489230,0.2864124,-0.9044515,0.1244669,0.1235940,0.0843,0.0481,0.1617,-0.9852019,0.3332786,0.161275,0.039684,0.048353,0.136612,1780.0990,2025-02-21 08:01:10.400,26.01642,273.69197
1780.0738,2025-02-21 08:01:10.600,25.99085,270.94505,,,-0.4305918,-0.8261343,0.3423550,-0.8959383,0.1374658,0.1095518,2.8956,0.0225,1.4508,-0.9292505,0.3650058,,,,,1780.0005,2025-02-21 08:01:10.600,26.06638,271.09826
1780.0739,2025-02-21 08:01:10.800,26.00882,269.38185,,,-0.4499456,-0.8198092,0.3358883,-0.9045341,0.1387420,0.1122881,0.0597,-0.2166,-0.0955,-0.9068106,0.3713739,,,,,1780.0866,2025-02-21 08:01:10.800,26.00778,269.52161
1780.0739,2025-02-21 08:01:11.000,25.95634,271.29758,,,-0.4340266,-0.8258112,0.3489054,-0.8932735,0.1354835,0.1227485,0.0585,-0.5037,1.5891,-0.9183534,0.3901495,,,,,1780.0782,2025-02-21 08:01:11.000,26.03381,270.58232
1780.0739,2025-02-21 08:01:11.200,25.99096,269.29722,,,-0.4372147,-0.8308015,0.3685709,-0.9033772,0.1427216,0.1119493,0.9743,-0.5409,0.0856,-0.9075106,0.4198374,0.158440,0.038330,0.047352,0.193805,1780.0592,2025-02-21 08:01:11.200,25.99250,269.45301
1780.0746,2025-02-21 08:01:11.400,25.97904,269.40465,,,-0.4482318,-0.8087437,0.3738934,-0.9042211,0.1447348,0.1105954,0.5475,0.2047,0.0492,-0.9215449,0.4382482,,,,,1780.1340,2025-02-21 08:01:11.400,26.01396,268.98572
1780.0746,2025-02-21 08:01:11.600,25.99653,266.89932,,,-0.4514213,-0.7984693,0.4049842,-0.9040911,0.1395394,0.0986541,2.6624,1.2757,0.0546,-0.8787794,0.4847465,,,,,1780.0548,2025-02-21 08:01:11.600,26.00460,266.83349
1780.0746,2025-02-21 08:01:11.800,26.00216,268.75722,,,-0.4404134,-0.7995669,0.3975434,-0.8973246,0.1363408,0.1229423,-0.1857,1.8071,3.2034,-0.8842268,0.4712197,,,,,1780.1559,2025-02-21 08:01:11.800,26.06593,268.57813
1780.0746,2025-02-21 08:01:12.000,26.00639,266.55051,25.97985,265.82100,-0.4505489,-0.7742962,0.4674886,-0.9055642,0.1538439,0.0930856,3.9939,-0.6118,0.0575,-0.8581687,0.5629904,0.127639,0.043258,0.049085,0.229740,1780.0661,2025-02-21 08:01:12.000,25.95684,265.87275
1780.0748,2025-02-21 08:01:12.200,26.01186,266.02480,,,-0.4256567,-0.7502321,0.5119230,-0.9021290,0.1615004,0.0994678,1.7129,-0.6593,-0.4769,-0.8262922,0.5438026,,,,,1780.0816,2025-02-21 08:01:12.200,25.93912,265.96667
1780.0755,2025-02-21 08:01:12.400,25.99822,264.62149,,,-0.4378900,-0.7515964,0.5075880,-0.9018999,0.1506210,0.0890115,0.6495,-0.6301,0.1678,-0.8232197,0.5729594,,,,,1780.0727,2025-02-21 08:01:12.400,26.02498,264.13377
1780.0758,2025-02-21 08:01:12.600,25.98458,263.01764,,,-0.4520057,-0.7412164,0.5358462,-0.8999302,0.1701410,0.0897133,0.5011,-0.7236,0.8360,-0.8225005,0.5896388,,,,,1779.9872,2025-02-21 08:01:12.600,26.03427,263.27525
1780.0758,2025-02-21 08:01:12.800,25.97977,262.88485,,,-0.4351161,-0.7317790,0.5111027,-0.8959038,0.1625430,0.0818345,0.6375,-0.7206,1.1183,-0.8266904,0.5906664,0.181658,0.041790,0.063946,0.259858,1780.0044,2025-02-21 08:01:12.800,25.97733,262.84789
1780.0759,2025-02-21 08:01:13.000,26.00334,263.82739,,,-0.4265777,-0.7215274,0.5156547,-0.8978330,0.1611631,0.0728758,0.2420,-0.9860,-0.2196,-0.8026058,0.6107860,,,,,1780.0990,2025-02-21 08:01:13.000,26.01434,263.81209
1780.0769,2025-02-21 08:01:13.200,25.96343,259.27416,,,-0.4455571,-0.6950968,0.5768146,-0.9074942,0.1693535,0.0569191,3.0981,-0.7436,-0.2475,-0.7648316,0.6448324,,,,,1780.0750,2025-02-21 08:01:13.200,26.05153,259.35098
1780.0769,2025-02-21 08:01:13.400,25.98469,259.19580,,,-0.4487130,-0.6601357,0.6301177,-0.8962594,0.1757684,0.0714964,2.6006,-0.4107,0.8075,-0.7221140,0.6956102,,,,,1779.9967,2025-02-21 08:01:13.400,25.97223,259.33572
1780.0777,2025-02-21 08:01:13.600,25.98568,256.51095,,,-0.4456672,-0.6497120,0.6097858,-0.9035092,0.1772577,0.0545815,0.3868,-0.4173,0.5346,-0.7176016,0.7066475,0.154996,0.044699,0.055715,0.245609,1779.9934,2025-02-21 08:01:13.600,25.93537,256.80918
1780.0777,2025-02-21 08:01:13.800,26.03617,257.70541,,,-0.4259343,-0.6361729,0.6457529,-0.9132121,0.1709594,0.0663448,0.2403,-1.0172,0.9700,-0.7347349,0.7271409,,,,,1780.0803,2025-02-21 08:01:13.800,25.97735,257.94026
1780.0779,2025-02-21 08:01:14.000,25.99562,259.41906,,,-0.4485285,-0.6467529,0.6258122,-0.9015357,0.1775451,0.0692566,0.2484,-0.9287,-0.3738,-0.7149077,0.7367536,,,,,1780.0702,2025-02-21 08:01:14.000,25.97015,259.35673
1780.0787,2025-02-21 08:01:14.200,26.00698,258.49363,,,-0.4219048,-0.6454912,0.6231324,-0.8928802,0.1642171,0.0600835,0.4110,-0.0083,-0.3624,-0.7039870,0.7247153,,,,,1780.1286,2025-02-21 08:01:14.200,25.96379,258.95048
1780.0791,2025-02-21 08:01:14.400,25.97503,256.75779,,,-0.4248235,-0.6089530,0.6507553,-0.8988607,0.1744510,0.0533841,1.0765,0.0068,-0.1321,-0.7092368,0.7197543,0.161354,0.042866,0.060256,0.202020,1780.0393,2025-02-21 08:01:14.400,25.98595,256.43505
1780.0792,2025-02-21 08:01:14.600,25.98753,257.67628,,,-0.4462335,-0.6156472,0.6564885,-0.8899227,0.1764703,0.0563691,0.8746,0.8569,4.2878,-0.6879195,0.7455875,,,,,1780.0513,2025-02-21 08:01:14.600,25.99346,257.54498
1780.0792,2025-02-21 08:01:14.800,25.97579,255.75685,,,-0.4344101,-0.5948590,0.6666718,-0.8976778,0.1902926,0.0511310,0.5064,-1.1399,-0.2121,-0.6645157,0.7525040,,,,,1780.0477,2025-02-21 08:01:14.800,25.97013,255.50947
1780.0792,2025-02-21 08:01:15.000,25.96554,252.82459,,,-0.4383035,-0.5961909,0.6796519,-0.8924642,0.1764256,0.0323613,1.3788,-0.9892,0.9251,-0.6392599,0.7658281,,,,,1780.0737,2025-02-21 08:01:15.000,25.94683,252.90856
1780.0792,2025-02-21 08:01:15.200,25.96474,254.54593,,,-0.4474270,-0.5903088,0.6891356,-0.8937647,0.1727977,0.0426856,0.6284,2.0752,0.2079,-0.6419679,0.7723570,0.126740,0.044549,0.044347,0.177164,1780.1542,2025-02-21 08:01:15.200,25.95505,253.92709
1780.0792,2025-02-21 08:01:15.400,25.98483,251.20372,,,-0.4388729,-0.5527763,0.7277565,-0.9053276,0.1770258,0.0407592,1.4429,-0.2816,-0.2523,-0.6000824,0.7761857,,,,,1780.0332,2025-02-21 08:01:15.400,25.94410,251.08664
1780.0801,2025-02-21 08:01:15.600,26.00299,249.74640,,,-0.4318894,-0.5159790,0.7368742,-0.8932197,0.1801201,0.0213179,2.1738,-0.6229,-0.2291,-0.5660075,0.8078923,,,,,1780.0255,2025-02-21 08:01:15.600,26.01620,249.34361
1780.0801,2025-02-21 08:01:15.800,25.99421,248.30816,,,-0.4192089,-0.4912019,0.7377746,-0.8926247,0.1779521,0.0215297,1.6065,1.6574,-0.0347,-0.5209207,0.8092161,,,,,1780.0916,2025-02-21 08:01:15.800,25.91879,248.41705
1780.0801,2025-02-21 08:01:16.000,26.00671,247.43583,,,-0.4224247,-0.4766236,0.7477609,-0.8952163,0.1755939,0.0249451,0.9038,0.5539,0.8337,-0.5205564,0.8518167,0.195729,0.045279,0.042853,0.123187,1780.1083,2025-02-21 08:01:16.000,26.11914,247.46678
1780.0807,2025-02-21 08:01:16.200,25.98683,244.52060,,,-0.4248477,-0.4642207,0.7719693,-0.8843859,0.1774150,0.0159720,1.1085,-0.6575,0.7408,-0.5348830,0.8439028,,,,,1780.0738,2025-02-21 08:01:16.200,26.00644,244.53185
1780.0814,2025-02-21 08:01:16.400,26.01047,243.04422,,,-0.4542223,-0.4458678,0.7772581,-0.8953757,0.1952595,0.0051912,0.8084,-0.5880,2.6660,-0.5067735,0.8638261,,,,,1780.0145,2025-02-21 08:01:16.400,25.99633,243.30015
1780.0814,2025-02-21 08:01:16.600,25.98937,242.46177,,,-0.4410805,-0.4409926,0.7868744,-0.8940499,0.1808200,0.0076059,0.7231,2.1592,-0.1630,-0.4959062,0.8678837,,,,,1780.0850,2025-02-21 08:01:16.600,26.03380,242.79052
1780.0814,2025-02-21 08:01:16.800,25.96339,242.74219,,,-0.4348336,-0.4395857,0.8149883,-0.8834491,0.1840120,0.0052672,0.5087,-0.2569,0.2809,-0.4847913,0.8823754,0.182124,0.045885,0.042582,0.190906,1780.0725,2025-02-21 08:01:16.800,25.93477,242.52123
1780.0814,2025-02-21 08:01:17.000,25.95133,240.10521,,,-0.4467128,-0.4158013,0.8085038,-0.8972729,0.1714007,0.0224990,1.2734,1.0748,-0.1133,-0.4898975,0.8948171,,,,,1780.0511,2025-02-21 08:01:17.000,26.00676,239.95795
1780.0814,2025-02-21 08:01:17.200,26.01908,236.03784,,,-0.4375359,-0.3621016,0.8352774,-0.9000758,0.1742903,-0.0013513,2.4132,0.3678,0.3285,-0.4368180,0.9076667,,,,,1780.0641,2025-02-21 08:01:17.200,26.02494,235.29445
1780.0814,2025-02-21 08:01:17.400,26.01671,235.48255,,,-0.4242075,-0.3474758,0.8339216,-0.8906307,0.1772031,-0.0138555,1.6024,1.8011,-0.0825,-0.3749934,0.9034688,,,,,1780.0649,2025-02-21 08:01:17.400,26.00345,235.54010
1780.0814,2025-02-21 08:01:17.600,25.98448,230.98189,,,-0.4403000,-0.3277134,0.8496877,-0.9131079,0.1766446,-0.0227508,0.4996,-0.0894,1.2569,-0.3884891,0.9198349,0.162108,0.036737,0.044775,0.207848,1780.1417,2025-02-21 08:01:17.600,26.00870,231.29018
1780.0815,2025-02-21 08:01:17.800,26.01653,229.17955,,,-0.4442597,-0.2949373,0.8609856,-0.9041129,0.1816385,-0.0139522,1.5256,2.7121,-0.4299,-0.3067538,0.9569715,,,,,1780.0066,2025-02-21 08:01:17.800,25.95603,229.10230
1780.0819,2025-02-21 08:01:18.000,25.98347,227.10175,,,-0.4296049,-0.2781564,0.8612224,-0.9066018,0.1725233,-0.0314135,1.1688,0.2256,-0.0715,-0.2972320,0.9329156,,,,,1780.0358,2025-02-21 08:01:18.000,26.03094,227.02366
1780.0819,2025-02-21 08:01:18.200,26.00837,223.95110,,,-0.4393812,-0.2543826,0.8577228,-0.8984811,0.1819744,-0.0421743,2.5131,0.4216,1.5352,-0.2625058,0.9639882,,,,,1780.0705,2025-02-21 08:01:18.200,25.92212,224.10761
1780.0819,2025-02-21 08:01:18.400,25.98153,219.05721,,,-0.4456476,-0.2137763,0.8957587,-0.9003209,0.1823483,-0.0504085,1.1426,2.5942,0.0303,-0.2439293,0.9614895,0.208659,0.050137,0.060731,0.228256,1780.0255,2025-02-21 08:01:18.400,26.02735,219.51846
