MD,date_time_pd,CT_INC,CT_AZI,ST_INC,ST_AZI,GX,GY,GZ,BX,BY,BZ,CC_RPM,RPM_LT,RPM_UT,RX,RY,AXLSHKPEAK,AXLSHKRMS,RADSHKRMS,RADSHKPEAK,mwd_md,date_time_mwd,mwd_incl,mwd_azim
1568.8782,2025-02-04 08:04:54.000,23.05322,44.59346,,,-0.4247048,0.7686827,-0.5053137,-0.7945396,0.2250456,0.3607661,86.7498,44.0584,57.3472,0.8341392,-0.5721653,,,,,1568.8279,2025-02-04 08:04:54.000,23.05535,44.95636
1568.8846,2025-02-04 08:04:54.200,23.08032,261.34953,,,-0.4099297,-0.6186774,-0.6922437,-0.8046247,0.3253848,-0.3270702,83.0240,42.0098,64.7545,-0.6962661,-0.7252871,,,,,1568.8920,2025-02-04 08:04:54.200,22.98977,261.25690
1568.8894,2025-02-04 08:04:54.400,23.10793,215.32940,,,-0.3975384,-0.6145574,0.7078790,-0.8157173,-0.3534365,-0.2514647,83.2214,42.2653,61.7636,-0.6245571,0.7222882,0.405210,0.104411,0.138182,0.463155,1568.8579,2025-02-04 08:04:54.400,23.08284,215.28506
1568.8957,2025-02-04 08:04:54.600,23.07728,67.72076,,,-0.4320169,0.7742404,0.3831998,-0.7963835,-0.1759327,0.4525007,84.9865,41.4683,54.1120,0.8670015,0.4192732,,,,,1568.8740,2025-02-04 08:04:54.600,23.13166,67.61465
1568.9025,2025-02-04 08:04:54.800,23.05709,7.97621,,,-0.3623965,0.2738063,-0.8751521,-0.7790894,0.4264263,0.0909177,84.3970,44.5859,55.4307,0.3154269,-0.9895201,,,,,1568.8826,2025-02-04 08:04:54.800,23.10094,8.46134
1568.9080,2025-02-04 08:04:55.000,23.06455,237.43970,,,-0.3681594,-0.8738823,-0.0297866,-0.8231127,-0.0107761,-0.4596947,86.0537,40.0100,59.1224,-0.9498988,-0.0541480,,,,,1568.9812,2025-02-04 08:04:55.000,23.09617,238.30958
1568.9141,2025-02-04 08:04:55.200,23.09261,126.93386,,,-0.4607078,0.1587119,0.8828306,-0.8133831,-0.4405026,0.0936670,85.7627,39.4864,59.3496,0.1562306,0.9593125,0.454920,0.114391,0.110330,0.497317,1568.9860,2025-02-04 08:04:55.200,23.08144,126.72932
1568.9199,2025-02-04 08:04:55.400,23.08452,47.27762,,,-0.3644024,0.8746442,-0.3737600,-0.7680419,0.2088146,0.4056556,85.1260,41.6873,60.5918,0.9313881,-0.4187020,,,,,1568.9262,2025-02-04 08:04:55.400,23.09160,47.67767
1568.9258,2025-02-04 08:04:55.600,23.05121,266.09416,,,-0.3677800,-0.5971573,-0.7812574,-0.7930100,0.3658927,-0.2100449,85.0884,39.0220,56.5278,-0.5195224,-0.8239418,,,,,1568.9443,2025-02-04 08:04:55.600,23.07444,266.02444
1568.9321,2025-02-04 08:04:55.800,23.05119,214.25018,,,-0.3972098,-0.6165742,0.6957823,-0.7891802,-0.3368802,-0.2376129,86.8149,40.5607,59.4932,-0.6544902,0.7480511,,,,,1568.9416,2025-02-04 08:04:55.800,23.08905,214.96691
1568.9382,2025-02-04 08:04:56.000,23.08502,68.07518,,,-0.3987661,0.8710445,0.4200137,-0.8003513,-0.1765561,0.4289976,88.8470,41.7574,56.5544,0.9992408,0.4229105,0.363704,0.088976,0.147497,0.452106,1568.9488,2025-02-04 08:04:56.000,23.12520,68.20398
1568.9444,2025-02-04 08:04:56.200,23.07235,359.71820,,,-0.3928659,0.2102129,-0.8463191,-0.7973698,0.4184987,0.0772794,83.3039,39.9807,56.2035,0.2849246,-0.9377002,,,,,1568.8975,2025-02-04 08:04:56.200,23.11583,359.91073
1568.9501,2025-02-04 08:04:56.400,23.09776,238.98979,,,-0.4372725,-0.9108282,-0.0117121,-0.8132386,-0.0102310,-0.4307958,86.6011,39.2155,60.0208,-1.0406852,0.0163407,,,,,1568.9643,2025-02-04 08:04:56.400,23.06865,239.23363
1568.9566,2025-02-04 08:04:56.600,23.12213,122.95045,,,-0.3677533,0.1660086,0.8907037,-0.8147742,-0.4478486,0.0719306,83.5410,39.2891,57.8435,0.2332511,1.0488236,,,,,1568.9459,2025-02-04 08:04:56.600,23.17152,123.09898
1568.9616,2025-02-04 08:04:56.800,23.07593,48.99401,,,-0.4041549,0.8312808,-0.3627829,-0.7987908,0.1799941,0.4126854,84.1531,43.2679,57.9109,0.9293812,-0.2555261,0.442305,0.100056,0.110947,0.359916,1568.8456,2025-02-04 08:04:56.800,23.12937,48.54213
1568.9673,2025-02-04 08:04:57.000,23.07908,265.14523,,,-0.3395460,-0.5783693,-0.7483616,-0.8304681,0.3633199,-0.2553462,86.9995,41.9597,59.0646,-0.6056038,-0.7749534,,,,,1568.9476,2025-02-04 08:04:57.000,23.03940,264.88123
1568.9740,2025-02-04 08:04:57.200,23.09025,216.49248,,,-0.4289219,-0.6364228,0.6444453,-0.8092124,-0.3223915,-0.2734450,84.6178,40.9595,60.9469,-0.6995723,0.7351194,,,,,1568.8766,2025-02-04 08:04:57.200,23.13185,216.21398
1568.9801,2025-02-04 08:04:57.400,23.07468,89.54579,,,-0.4074947,1.3206810,0.7377312,-0.8156402,-0.0314982,0.2214823,84.5480,43.0051,58.1350,-1.7611993,-2.8466640,,,,,1568.9253,2025-02-04 08:04:57.400,23.03731,87.34744
1568.9863,2025-02-04 08:04:57.600,23.09686,14.93335,,,-0.3429760,0.3176739,-0.8649534,-0.7949526,0.4037211,0.1487905,83.9882,43.5739,58.0220,0.2976669,-0.8784065,0.455094,0.102604,0.105777,0.375224,1569.0785,2025-02-04 08:04:57.600,23.09946,15.20569
1568.9933,2025-02-04 08:04:57.800,23.07427,241.20540,,,-0.3625087,-0.8738571,-0.2001045,-0.7968897,0.0755936,-0.4418483,81.9683,41.5831,61.1664,-0.9488477,-0.2058266,,,,,1568.8907,2025-02-04 08:04:57.800,23.15166,241.34321
1568.9995,2025-02-04 08:04:58.000,23.07898,125.58364,,,-0.3799387,0.1710627,0.9558792,-0.8185643,-0.4132920,0.0575298,91.0345,44.8071,52.0154,0.1456438,0.9953823,,,,,1569.0586,2025-02-04 08:04:58.000,23.03112,125.05459
1569.0071,2025-02-04 08:04:58.200,23.07807,50.69262,,,-0.3953900,0.8514032,-0.3137510,-0.8173382,0.1626018,0.4299365,86.9747,43.1757,56.7712,0.9697743,-0.3319191,,,,,1569.0099,2025-02-04 08:04:58.200,23.09065,50.73733
1569.0132,2025-02-04 08:04:58.400,23.08142,270.69796,,,-0.3658701,-0.5023696,-0.7665681,-0.8126616,0.3826932,-0.2331233,83.3225,41.7994,60.9841,-0.4887646,-0.8884555,0.357699,0.103048,0.152770,0.644404,1568.9456,2025-02-04 08:04:58.400,23.03300,270.61847
1569.0199,2025-02-04 08:04:58.600,23.09504,221.95220,,,-0.3788978,-0.6803991,0.5449803,-0.8009232,-0.2867180,-0.3366748,80.8093,38.7923,56.5264,-0.7381729,0.6233105,,,,,1569.0805,2025-02-04 08:04:58.600,23.06729,221.47705
1569.0262,2025-02-04 08:04:58.800,23.06818,79.03066,,,-0.4248089,0.6723147,0.6290300,-0.8098986,-0.3211065,0.3353355,81.5421,45.9874,57.0968,0.7009765,0.7055365,,,,,1569.0684,2025-02-04 08:04:58.800,23.06029,78.78666
1569.0316,2025-02-04 08:04:59.000,23.10826,34.34953,,,-0.3988685,0.5737461,-0.7456579,-0.8327661,0.3488811,0.2372111,83.5653,43.0280,59.5771,0.6013051,-0.7968347,,,,,1569.0431,2025-02-04 08:04:59.000,23.00178,34.80847
1569.0385,2025-02-04 08:04:59.200,23.08776,251.08154,,,-0.3677492,-0.8751553,-0.4084710,-0.8157996,0.2086649,-0.3911110,81.1001,41.9662,58.3882,-0.9822316,-0.4284685,0.372015,0.105466,0.114151,0.502443,1569.0289,2025-02-04 08:04:59.200,23.04591,250.53847
1569.0450,2025-02-04 08:04:59.400,23.09924,188.80735,,,-0.3987630,-0.2742726,0.8840721,-0.8176400,-0.4214138,-0.1121142,83.4976,43.3725,61.3252,-0.3484074,0.9904788,,,,,1569.0657,2025-02-04 08:04:59.400,23.06733,188.18347
1569.0509,2025-02-04 08:04:59.600,23.10502,58.77263,,,-0.4373294,0.8929509,0.0506310,-0.7874876,-0.0310633,0.4420143,84.6048,43.2962,54.3926,0.9676266,0.0720941,,,,,1569.0803,2025-02-04 08:04:59.600,23.02393,59.27317
1569.0575,2025-02-04 08:04:59.800,23.09043,320.32056,,,-0.3909743,-0.0584521,-0.8988742,-0.7964067,0.4450890,-0.0456918,84.2746,45.0252,58.8589,-0.1272884,-0.9726482,,,,,1569.0920,2025-02-04 08:04:59.800,23.10036,319.89774
1569.0672,2025-02-04 08:05:00.000,23.11267,115.80644,,,-0.2792479,0.2066324,0.8526707,-0.8335700,-0.4074586,0.0097013,153.3379,73.4183,95.8155,0.0616458,0.9428453,1.017618,0.244621,0.250279,0.686678,1569.0552,2025-02-04 08:05:00.000,23.06385,115.73887
1569.0767,2025-02-04 08:05:00.200,23.10798,278.77284,,,-0.4095348,-0.4351106,-0.8417940,-0.8582102,0.3959491,-0.1458680,158.0926,74.7964,99.8496,-0.1169103,-0.9194632,,,,,1569.1772,2025-02-04 08:05:00.200,23.14493,278.63085
1569.0862,2025-02-04 08:05:00.400,23.09986,111.69820,,,-0.4075003,0.2594393,0.8569504,-0.8037485,-0.4016883,0.2040453,153.7359,69.5048,93.8963,0.3460014,1.0099691,,,,,1569.1907,2025-02-04 08:05:00.400,23.08990,111.43105
1569.0948,2025-02-04 08:05:00.600,23.10092,274.55237,,,-0.3525905,-0.4617861,-0.8325560,-0.8323880,0.3021848,-0.2524655,156.2239,72.6610,100.1984,-0.6026457,-0.9108195,,,,,1569.0436,2025-02-04 08:05:00.600,23.03445,275.02354
1569.1037,2025-02-04 08:05:00.800,23.10365,82.01657,,,-0.3688429,0.6435576,0.6325204,-0.8120779,-0.3409368,0.2664562,156.0094,77.0342,94.3342,0.4071922,0.9359982,0.651478,0.221608,0.288695,1.267402,1569.0406,2025-02-04 08:05:00.800,23.00642,82.09943
1569.1125,2025-02-04 08:05:01.000,23.08409,260.97710,,,-0.6075660,-0.7190221,-0.5769680,-0.7904800,0.2754498,-0.3227411,157.8215,74.4732,94.5971,-0.8509183,-0.6171977,,,,,1569.1211,2025-02-04 08:05:01.000,23.04820,260.86914
1569.1214,2025-02-04 08:05:01.200,23.12539,72.48800,,,-0.3148693,0.8120686,0.4900525,-0.8388206,-0.2107910,0.3446218,156.5899,74.2239,93.3067,0.8024462,0.5856146,,,,,1569.1789,2025-02-04 08:05:01.200,23.11477,72.97463
1569.1306,2025-02-04 08:05:01.400,23.12878,252.03136,,,-0.4428643,-0.8677662,-0.3383719,-0.7371312,0.1922885,-0.3275997,153.3731,70.0070,94.5849,-0.9899257,-0.5689606,,,,,1569.1140,2025-02-04 08:05:01.400,23.10104,252.32404
1569.1398,2025-02-04 08:05:01.600,23.09226,63.70281,,,-0.3264777,0.8076073,0.2696058,-0.8162464,-0.2100746,0.4708377,156.6445,71.0852,93.3810,0.8505098,0.4516208,0.985352,0.278859,0.291993,1.050599,1569.2527,2025-02-04 08:05:01.600,23.05692,63.53517
1569.1493,2025-02-04 08:05:01.800,23.12186,246.64302,,,-0.2903695,-0.8552832,-0.4006520,-0.7903067,0.1009702,-0.4238029,151.3016,72.7267,89.3173,-0.8626431,-0.5985285,,,,,1569.1989,2025-02-04 08:05:01.800,23.07592,246.48632
1569.1579,2025-02-04 08:05:02.000,23.12996,63.81573,,,-0.4104189,0.9318180,0.2735109,-0.7568370,-0.1633421,0.4266690,150.2198,75.4377,98.5686,1.1721537,0.1808642,,,,,1569.1069,2025-02-04 08:05:02.000,23.11051,63.76888
1569.1659,2025-02-04 08:05:02.200,23.08674,250.85833,,,-0.4147201,-0.7655215,-0.4069798,-0.7546179,0.1993457,-0.3678167,146.1301,71.0576,93.9532,-0.8618157,-0.4219525,,,,,1569.1668,2025-02-04 08:05:02.200,23.00987,250.95707
1569.1752,2025-02-04 08:05:02.400,23.09489,67.32643,,,-0.4065957,0.9691319,0.3746741,-0.8303257,-0.1317917,0.4350915,152.8784,75.9818,97.9142,0.9563751,0.4028013,0.743419,0.224007,0.254953,0.734603,1569.1214,2025-02-04 08:05:02.400,23.11643,67.71891
1569.1848,2025-02-04 08:05:02.600,23.09759,242.94047,,,-0.4317886,-0.8671448,-0.1286091,-0.8527927,0.1121747,-0.4640578,161.1770,71.6151,96.0416,-0.8889074,-0.1126926,,,,,1569.1734,2025-02-04 08:05:02.600,23.14353,242.34259
1569.1934,2025-02-04 08:05:02.800,23.05790,56.85766,,,-0.3351254,0.9365680,-0.0448121,-0.7462959,0.0093616,0.4418284,153.2320,74.5103,95.1658,1.0355534,0.1542427,,,,,1569.1881,2025-02-04 08:05:02.800,23.14032,56.90621
1569.2027,2025-02-04 08:05:03.000,23.11139,240.40963,,,-0.3991590,-1.0021552,-0.0993975,-0.8307388,0.0434072,-0.4938189,150.0287,70.3110,94.9285,-0.9144653,-0.0100716,,,,,1569.2284,2025-02-04 08:05:03.000,23.14297,239.67090
1569.2126,2025-02-04 08:05:03.200,23.06994,58.30771,,,-0.3446059,0.8407189,-0.0944519,-0.8339781,0.0603134,0.4328354,158.9923,69.7928,95.5065,0.8593821,-0.2970581,1.182034,0.263793,0.318048,0.947571,1569.1421,2025-02-04 08:05:03.200,23.10951,58.22793
1569.2219,2025-02-04 08:05:03.400,23.06151,234.18254,,,-0.3413462,-0.8615292,0.2901699,-0.8363055,-0.1618884,-0.4136578,160.8484,70.7144,93.0383,-0.9406402,0.3669187,,,,,1569.2092,2025-02-04 08:05:03.400,23.14347,234.37885
1569.2308,2025-02-04 08:05:03.600,23.10257,46.96935,,,-0.3989609,0.8249034,-0.3841847,-0.7871279,0.2045984,0.4220185,155.7371,72.4824,95.6934,0.9312645,-0.3517758,,,,,1569.2276,2025-02-04 08:05:03.600,23.04632,46.54075
1569.2398,2025-02-04 08:05:03.800,23.12825,227.78614,,,-0.4056144,-0.8291843,0.4671769,-0.7564626,-0.2080760,-0.3190979,155.0773,74.2300,97.2775,-0.6751003,0.5307211,,,,,1569.1508,2025-02-04 08:05:03.800,23.10033,228.34971
1569.2491,2025-02-04 08:05:04.000,23.11156,40.34160,,,-0.3979202,0.7561201,-0.6017546,-0.8103257,0.3314930,0.3320454,156.9451,71.1744,95.0355,0.7580517,-0.5832726,0.755313,0.199809,0.268858,1.151695,1569.2631,2025-02-04 08:05:04.000,23.07449,40.56137
1569.2581,2025-02-04 08:05:04.200,23.12765,220.92962,,,-0.3849228,-0.6936547,0.6570020,-0.7938715,-0.2790690,-0.3112002,153.8336,72.6556,99.6419,-0.6295527,0.6711824,,,,,1569.2211,2025-02-04 08:05:04.200,23.05594,221.63504
1569.2679,2025-02-04 08:05:04.400,23.09093,27.81282,,,-0.3815527,0.5461975,-0.8237825,-0.7230460,0.3573826,0.2923621,158.3223,72.9702,95.2115,0.6987426,-0.9194704,,,,,1569.2807,2025-02-04 08:05:04.400,23.11295,27.97749
1569.2774,2025-02-04 08:05:04.600,23.12013,197.35822,,,-0.4354902,-0.3687451,0.7779084,-0.8290566,-0.3814915,-0.1975179,157.6162,72.4070,89.7248,-0.4824220,0.9247415,,,,,1569.2774,2025-02-04 08:05:04.600,23.06382,197.55066
1569.2869,2025-02-04 08:05:04.800,23.06699,13.24994,,,-0.4414436,0.3410990,-0.8457738,-0.8413696,0.3854193,0.2077637,151.5152,71.9551,93.4232,0.4042439,-0.6381290,1.158202,0.274019,0.323744,0.987620,1569.2901,2025-02-04 08:05:04.800,23.09149,13.16783
1569.2955,2025-02-04 08:05:05.000,23.11481,188.67013,,,-0.3550729,-0.2528212,0.8688587,-0.7977373,-0.4054710,-0.1423652,153.5242,75.3441,98.1162,-0.2218748,0.9107350,,,,,1569.2164,2025-02-04 08:05:05.000,23.07971,188.27195
1569.3049,2025-02-04 08:05:05.200,23.10438,329.56507,,,-0.4519157,-0.0019515,-0.9466850,-0.8070434,0.4159910,0.0229855,161.9106,71.4944,94.3523,0.0709422,-0.9925026,,,,,1569.2774,2025-02-04 08:05:05.200,23.13378,330.18320
1569.3150,2025-02-04 08:05:05.400,23.07792,152.64098,,,-0.4467559,-0.0389862,0.8963998,-0.7562809,-0.4472656,-0.0428998,153.1588,75.1655,98.3387,0.0774487,1.0034071,,,,,1569.3555,2025-02-04 08:05:05.400,23.11550,152.61600
1569.3258,2025-02-04 08:05:05.600,23.08915,324.96259,,,-0.3971919,-0.0578645,-0.9411792,-0.8024190,0.3644727,-0.0427093,153.1313,72.7903,94.8956,0.0220635,-0.9448028,0.870869,0.199792,0.242981,0.658507,1569.2990,2025-02-04 08:05:05.600,23.01074,324.58526
1569.3347,2025-02-04 08:05:05.800,23.09754,118.89707,,,-0.4120480,0.2190059,0.8671286,-0.8100923,-0.3906770,0.1393725,158.8295,72.9165,92.8317,0.3714237,0.8810080,,,,,1569.2770,2025-02-04 08:05:05.800,23.12660,119.23825
1569.3432,2025-02-04 08:05:06.000,23.11005,303.58026,,,-0.4154508,-0.1794714,-0.9680400,-0.7954377,0.4347003,-0.1251363,151.5513,72.2447,98.1228,-0.2278433,-0.9310091,,,,,1569.3618,2025-02-04 08:05:06.000,23.09968,303.22865
1569.3525,2025-02-04 08:05:06.200,23.12725,121.48624,,,-0.4530444,0.2102529,0.8334141,-0.8416314,-0.4160788,0.1335584,155.5127,69.6846,100.7890,0.3166773,0.8183427,,,,,1569.4350,2025-02-04 08:05:06.200,23.13984,121.66991
1569.3613,2025-02-04 08:05:06.400,23.10869,273.57510,,,-0.4252152,-0.4256115,-0.7197579,-0.7642582,0.3392444,-0.3113896,153.5151,74.2219,92.3599,-0.3722295,-0.8611125,0.771094,0.276492,0.252312,1.156956,1569.3128,2025-02-04 08:05:06.400,23.11151,272.70356
1569.3694,2025-02-04 08:05:06.600,23.10041,86.15240,,,-0.4144480,0.5242416,0.6763827,-0.7791719,-0.3770144,0.2812291,157.4984,73.1206,93.4177,0.5700025,0.9110309,,,,,1569.4200,2025-02-04 08:05:06.600,23.15245,86.11008
1569.3786,2025-02-04 08:05:06.800,23.10908,265.42860,,,-0.3625812,-0.5633511,-0.7149377,-0.8292890,0.3412050,-0.2559421,150.2515,70.7911,95.8970,-0.4156746,-0.8260401,,,,,1569.3256,2025-02-04 08:05:06.800,23.06572,265.68053
1569.3874,2025-02-04 08:05:07.000,23.10888,76.36592,,,-0.3629690,0.6911178,0.5757839,-0.7740297,-0.3006050,0.3259448,158.4130,70.7229,94.2435,0.8058288,0.7359350,,,,,1569.3622,2025-02-04 08:05:07.000,23.03051,75.98284
1569.3962,2025-02-04 08:05:07.200,23.10760,253.40411,,,-0.2838663,-0.6825476,-0.5979613,-0.8282541,0.2886922,-0.3754528,153.2157,72.5753,91.9400,-0.9070300,-0.6025589,1.065902,0.272064,0.297677,1.272945,1569.3797,2025-02-04 08:05:07.200,23.15704,253.14218
1569.4045,2025-02-04 08:05:07.400,23.10997,74.11511,,,-0.4096918,0.8246457,0.4276934,-0.8222181,-0.1292782,0.3763481,161.5528,71.9892,94.3793,0.8402372,0.6060150,,,,,1569.4110,2025-02-04 08:05:07.400,23.07844,74.08860
1569.4145,2025-02-04 08:05:07.600,23.11303,251.81893,,,-0.3476148,-0.8183866,-0.3967998,-0.8361687,0.1716317,-0.3707994,152.1778,70.2867,97.9892,-0.9349331,-0.4305627,,,,,1569.4157,2025-02-04 08:05:07.600,23.12147,251.73775
1569.4241,2025-02-04 08:05:07.800,23.09810,66.73678,,,-0.3878837,0.8770317,0.3070619,-0.8100044,-0.1780639,0.4204776,157.5409,68.8345,97.3757,0.8985317,0.2650360,,,,,1569.3847,2025-02-04 08:05:07.800,23.12200,66.71561
1569.4335,2025-02-04 08:05:08.000,23.13346,244.27402,,,-0.3746324,-0.9568143,-0.1941360,-0.8082893,0.0319873,-0.4519919,154.9200,73.4642,97.1103,-0.8707211,-0.1060971,0.773643,0.201828,0.280356,0.787483,1569.4709,2025-02-04 08:05:08.000,23.11306,244.01725
1569.4421,2025-02-04 08:05:08.200,23.09795,58.09315,,,-0.4263823,0.9599167,0.0725175,-0.7186564,-0.0100700,0.4397279,152.9725,70.1157,98.8951,1.1102826,0.0784810,,,,,1569.4191,2025-02-04 08:05:08.200,23.12168,58.01269
1569.4503,2025-02-04 08:05:08.400,23.12719,231.59989,,,-0.5338959,-0.8702399,0.0384904,-0.8019944,-0.0765066,-0.4701199,155.3006,73.7816,96.3993,-0.9558476,0.0481192,,,,,1569.4714,2025-02-04 08:05:08.400,23.16861,231.99022
1569.4596,2025-02-04 08:05:08.600,23.10037,52.97218,,,-0.5766554,0.9050771,-0.0509257,-0.7684994,0.0826633,0.4245771,152.5018,71.7438,94.0685,0.9803440,-0.0682477,,,,,1569.4386,2025-02-04 08:05:08.600,23.17745,52.55871
1569.4677,2025-02-04 08:05:08.800,23.09289,240.92490,,,-0.3163319,-0.8805172,0.0990929,-0.8125812,-0.0925849,-0.3881237,154.3329,71.8844,93.8854,-0.9722420,0.0449127,0.632557,0.195705,0.291124,1.009150,1569.4257,2025-02-04 08:05:08.800,23.08088,240.82436
1569.4763,2025-02-04 08:05:09.000,23.13424,45.69293,,,-0.4929175,0.7927086,-0.2187770,-0.8254006,0.2107693,0.4316555,156.5295,73.5214,93.6583,0.8592136,-0.2661351,,,,,1569.4652,2025-02-04 08:05:09.000,23.12050,45.82896
1569.4844,2025-02-04 08:05:09.200,23.12765,227.84996,,,-0.4027873,-0.8143848,0.5018769,-0.8002279,-0.1862421,-0.3694645,159.9872,70.3852,91.6276,-0.8989786,0.4902424,,,,,1569.5092,2025-02-04 08:05:09.200,23.15610,227.96767
1569.4934,2025-02-04 08:05:09.400,23.09745,38.04645,,,-0.3521544,0.5839785,-0.5661466,-0.8188465,0.2415647,0.4010397,155.9367,71.2617,95.3335,0.8589481,-0.5370971,,,,,1569.3988,2025-02-04 08:05:09.400,23.06334,38.10018
1569.5024,2025-02-04 08:05:09.600,23.13947,212.82620,,,-0.4619410,-0.6095931,0.7974082,-0.8029742,-0.2683907,-0.2938638,159.5511,72.4726,98.1509,-0.5783919,0.6676527,0.753141,0.194361,0.234849,1.014365,1569.4137,2025-02-04 08:05:09.600,23.13352,213.09449
1569.5130,2025-02-04 08:05:09.800,23.10876,48.04670,,,-0.3249947,0.6974292,-0.5476321,-0.7930733,0.2448006,0.2666786,148.5105,69.1648,93.3970,0.6340879,-0.6356643,,,,,1569.4957,2025-02-04 08:05:09.800,23.12413,48.27797
1569.5215,2025-02-04 08:05:10.000,23.09574,215.07684,,,-0.4125892,-0.6281877,0.6014666,-0.8057481,-0.3231324,-0.2957394,150.9642,72.5665,89.1301,-0.6053575,0.7786599,,,,,1569.5324,2025-02-04 08:05:10.000,23.11525,215.42047
1569.5306,2025-02-04 08:05:10.200,23.10772,38.44290,,,-0.3644458,0.6449524,-0.6956557,-0.7963092,0.3135709,0.3158034,153.6152,69.9713,89.3109,0.5236070,-0.7185617,,,,,1569.6232,2025-02-04 08:05:10.200,23.17361,38.83071
1569.5397,2025-02-04 08:05:10.400,23.11712,199.89586,,,-0.4535860,-0.4035475,0.7848444,-0.8206347,-0.3797507,-0.2029312,159.4323,62.6840,91.7836,-0.5407287,0.8521935,0.698701,0.243007,0.311322,1.293707,1569.5910,2025-02-04 08:05:10.400,23.14512,199.33171
1569.5497,2025-02-04 08:05:10.600,23.12969,10.36908,,,-0.3399892,0.3143215,-0.8336000,-0.7668399,0.4864346,0.1148909,158.1636,70.0454,97.9218,0.3654251,-0.9092805,,,,,1569.6145,2025-02-04 08:05:10.600,23.10389,10.07543
1569.5589,2025-02-04 08:05:10.800,23.10007,180.78644,,,-0.4582243,-0.2501181,0.9829859,-0.8211202,-0.4358899,-0.0586498,151.0487,71.1059,89.9112,-0.3429965,1.0608353,,,,,1569.6023,2025-02-04 08:05:10.800,23.14440,180.93876
1569.5684,2025-02-04 08:05:11.000,23.10662,11.57263,,,-0.3234758,0.2535735,-0.8647626,-0.7774893,0.3856566,0.0726807,153.6039,70.6201,95.9436,0.1405069,-0.9785157,,,,,1569.5454,2025-02-04 08:05:11.000,23.10730,11.38844
1569.5786,2025-02-04 08:05:11.200,23.07771,136.96515,,,-0.4227109,0.0850257,0.8845707,-0.8177157,-0.4342162,0.0679966,160.8022,71.1013,96.8104,-0.1110555,0.9377599,1.079400,0.262520,0.264782,1.007321,1569.5740,2025-02-04 08:05:11.200,23.06866,136.68172
1569.5868,2025-02-04 08:05:11.400,23.10545,335.76266,,,-0.4223511,0.0349252,-0.9239563,-0.7811167,0.4411358,0.0262027,149.8180,70.0483,98.6717,0.1252197,-1.1436675,,,,,1569.6741,2025-02-04 08:05:11.400,23.08917,335.31373
1569.5963,2025-02-04 08:05:11.600,23.16570,121.96305,,,-0.4093049,0.1980943,0.8955832,-0.7809012,-0.4005846,0.0525676,159.2612,75.4017,99.9096,0.1942338,0.9437242,,,,,1569.6158,2025-02-04 08:05:11.600,23.06762,122.07185
1569.6058,2025-02-04 08:05:11.800,23.12292,291.92015,,,-0.5164535,-0.3075585,-0.8305466,-0.8099774,0.4358883,-0.1359779,156.5209,73.8636,93.6908,-0.4649792,-0.9017647,,,,,1569.5899,2025-02-04 08:05:11.800,23.14242,291.83855
1569.6137,2025-02-04 08:05:12.000,23.08393,87.01083,,,-0.3575257,0.5452801,0.9064749,-0.7867518,-0.3618226,0.2720944,160.2289,72.9225,99.5036,0.6212831,0.9110625,1.038754,0.278380,0.236821,0.855562,1569.6113,2025-02-04 08:05:12.000,23.08263,86.42707
1569.6231,2025-02-04 08:05:12.200,23.14555,259.46082,,,-0.2931916,-0.6237489,-0.6868593,-0.8096643,0.2783138,-0.3129243,160.6259,71.6138,93.1356,-0.7216591,-0.6270514,,,,,1569.6870,2025-02-04 08:05:12.200,23.19682,259.23467
1569.6322,2025-02-04 08:05:12.400,23.13337,75.90159,,,-0.3769872,0.7563306,0.7089640,-0.7874014,-0.3283758,0.3356439,151.3595,69.7107,98.9958,0.7709020,0.6579089,,,,,1569.5595,2025-02-04 08:05:12.400,23.11796,75.78698
1569.6411,2025-02-04 08:05:12.600,23.14245,255.41583,,,-0.3483886,-0.7004926,-0.4863580,-0.8201456,0.2349284,-0.4031911,158.0404,70.3152,97.4802,-0.8944503,-0.4876500,,,,,1569.5879,2025-02-04 08:05:12.600,23.17207,254.82791
1569.6505,2025-02-04 08:05:12.800,23.14086,69.60250,,,-0.3568405,0.8551226,0.3949315,-0.8398268,-0.2340163,0.4100526,155.2889,74.1866,96.9806,0.9316737,0.3380397,0.613542,0.202160,0.241447,0.797030,1569.7021,2025-02-04 08:05:12.800,23.07581,69.67519
1569.6595,2025-02-04 08:05:13.000,23.13844,243.40741,,,-0.4200831,-0.9580573,-0.3900913,-0.7144326,0.1862039,-0.4212126,156.7532,70.5835,97.8375,-0.8423533,-0.2383339,,,,,1569.6117,2025-02-04 08:05:13.000,23.21438,243.13483
1569.6678,2025-02-04 08:05:13.200,23.10017,67.99899,,,-0.2733602,0.8653635,0.2092732,-0.8337738,-0.1751860,0.3807844,152.0667,76.3744,96.5562,1.1208649,0.2748720,,,,,1569.7356,2025-02-04 08:05:13.200,23.20144,68.20637
1569.6763,2025-02-04 08:05:13.400,23.11840,240.65251,,,-0.3464381,-0.8724316,-0.0738262,-0.7470937,0.0536078,-0.4255677,157.1487,72.1617,98.5258,-1.1224120,-0.0458235,,,,,1569.5854,2025-02-04 08:05:13.400,23.14639,240.71705
