MD,date_time_pd,CT_INC,CT_AZI,ST_INC,ST_AZI,GX,GY,GZ,BX,BY,BZ,CC_RPM,RPM_LT,RPM_UT,RX,RY,AXLSHKPEAK,AXLSHKRMS,RADSHKRMS,RADSHKPEAK,mwd_md,date_time_mwd,mwd_incl,mwd_azim
1121.8305,2025-01-01 08:02:37.000,15.64480,346.01207,,,-0.2788120,0.7462995,0.5735259,0.2768471,-0.1360540,0.8825182,87.3512,40.9388,60.1484,0.8009810,0.5574613,,,,,1121.7818,2025-01-01 08:02:37.000,15.69196,345.91522
1121.8368,2025-01-01 08:02:37.200,15.65271,312.72072,,,-0.2507911,0.5290212,-0.8414809,0.2930400,0.8756923,0.0626971,80.1545,41.4497,57.4730,0.4551358,-0.9018857,,,,,1121.8476,2025-01-01 08:02:37.200,15.68885,312.72130
1121.8423,2025-01-01 08:02:37.400,15.56972,159.99702,,,-0.2207521,-0.9258998,-0.2649069,0.2540466,-0.1753372,-0.8717458,87.5849,40.9261,57.2208,-0.9484935,-0.2627101,,,,,1121.8743,2025-01-01 08:02:37.400,15.68852,159.46938
1121.8487,2025-01-01 08:02:37.600,15.63263,56.08145,,,-0.2201731,0.0417852,0.9536389,0.2777725,-0.7698706,0.3987822,87.5262,44.4335,56.9847,-0.0725005,0.9305182,0.391848,0.092033,0.130308,0.591183,1121.7988,2025-01-01 08:02:37.600,15.64929,56.18088
1121.8541,2025-01-01 08:02:37.800,15.61369,330.14840,,,-0.2831924,0.9343085,-0.1520614,0.2745646,0.5268539,0.7001742,82.5272,45.7258,56.6130,1.0014926,-0.1476304,,,,,1121.8334,2025-01-01 08:02:37.800,15.68394,330.59647
1121.8600,2025-01-01 08:02:38.000,15.67629,187.70740,,,-0.2929578,-0.3771203,-0.8387146,0.2543872,0.5175973,-0.6750540,88.9057,41.1572,61.4995,-0.3955908,-0.9089894,,,,,1121.8184,2025-01-01 08:02:38.000,15.59309,187.45991
1121.8667,2025-01-01 08:02:38.200,15.66684,138.85160,,,-0.2884657,-0.7295050,0.6395941,0.2723702,-0.8389749,-0.3017944,87.9228,43.8073,54.8616,-0.7664347,0.6413916,,,,,1121.8227,2025-01-01 08:02:38.200,15.62648,139.36467
1121.8734,2025-01-01 08:02:38.400,15.59328,345.36510,,,-0.2417022,0.7308214,0.5579764,0.2620423,-0.1375434,0.8649464,85.6246,43.8182,61.3490,0.7577701,0.5767839,0.272541,0.094083,0.105678,0.286407,1121.8702,2025-01-01 08:02:38.400,15.58425,345.59141
1121.8790,2025-01-01 08:02:38.600,15.64848,302.37207,,,-0.2685115,0.3823742,-0.8351501,0.2472216,0.8738510,-0.0916852,86.7576,42.8039,62.7444,0.3364762,-0.8756195,,,,,1121.8583,2025-01-01 08:02:38.600,15.59470,303.02314
1121.8860,2025-01-01 08:02:38.800,15.63176,159.58443,,,-0.2603249,-0.9273711,-0.1907306,0.2336479,-0.2505847,-0.8041593,84.8896,42.4385,56.7093,-0.9472410,-0.1378648,,,,,1121.8466,2025-01-01 08:02:38.800,15.63288,159.63532
1121.8922,2025-01-01 08:02:39.000,15.61860,66.65139,,,-0.3097849,-0.0152191,0.9378580,0.2640314,-0.7721107,0.3873486,83.3423,42.9957,60.1680,0.0051614,0.9769690,,,,,1121.8640,2025-01-01 08:02:39.000,15.65347,65.83430
1121.8981,2025-01-01 08:02:39.200,15.63457,331.15312,,,-0.2984531,0.9835943,-0.1734101,0.2919021,0.5268301,0.7189645,83.1097,40.8368,57.5505,0.9488642,-0.1311941,0.367778,0.105251,0.110818,0.441117,1121.8715,2025-01-01 08:02:39.200,15.66399,331.22672
1121.9033,2025-01-01 08:02:39.400,15.66602,189.49891,,,-0.2349331,-0.3371404,-0.9341501,0.2428298,0.6217482,-0.6540599,83.6204,42.6337,57.4887,-0.2857561,-0.9773215,,,,,1121.8707,2025-01-01 08:02:39.400,15.57066,189.51016
1121.9096,2025-01-01 08:02:39.600,15.64105,149.55397,,,-0.2205480,-0.8133633,0.5132786,0.2367824,-0.7426355,-0.4461860,85.3576,40.2377,58.5062,-0.8100836,0.5481647,,,,,1121.9071,2025-01-01 08:02:39.600,15.60218,149.92616
1121.9157,2025-01-01 08:02:39.800,15.61817,351.51468,,,-0.2595369,0.7163612,0.7070085,0.2808641,-0.3015944,0.8363959,84.7038,43.6225,60.2302,0.6415640,0.7565665,,,,,1121.9167,2025-01-01 08:02:39.800,15.61951,351.33986
1121.9215,2025-01-01 08:02:40.000,15.60869,306.69123,,,-0.2928026,0.4756163,-0.8748055,0.2670589,0.8902419,-0.0225212,91.0442,42.1632,51.9913,0.4791761,-0.9212649,0.367731,0.099628,0.115256,0.295590,1121.8169,2025-01-01 08:02:40.000,15.62067,306.45775
1121.9272,2025-01-01 08:02:40.200,15.61092,159.41484,,,-0.2775909,-0.9270414,-0.1626536,0.2402183,-0.2212401,-0.8400098,88.1329,42.2973,57.4857,-1.0038676,-0.2445103,,,,,1121.9277,2025-01-01 08:02:40.200,15.65948,160.04064
1121.9328,2025-01-01 08:02:40.400,15.61589,41.75800,,,-0.2948614,0.1215575,0.9734594,0.2666391,-0.7647059,0.4763131,88.8376,42.7486,60.7589,0.0631666,0.9866982,,,,,1121.8748,2025-01-01 08:02:40.400,15.57729,42.02859
1121.9391,2025-01-01 08:02:40.600,15.67372,329.67631,,,-0.2595510,0.9315844,-0.2893587,0.2516754,0.6221139,0.5712234,87.9826,42.4202,58.7249,0.9132294,-0.3113606,,,,,1121.9604,2025-01-01 08:02:40.600,15.64232,329.80928
1121.9453,2025-01-01 08:02:40.800,15.65315,177.81744,,,-0.2754797,-0.4991271,-0.8287771,0.2725808,0.4512614,-0.7619198,83.8561,43.3260,57.9656,-0.5211967,-0.8941735,0.288904,0.092644,0.135150,0.570176,1121.9514,2025-01-01 08:02:40.800,15.64543,177.84350
1121.9508,2025-01-01 08:02:41.000,15.66107,140.79537,,,-0.3011232,-0.7323312,0.6365354,0.2805428,-0.8067218,-0.3339328,82.5050,42.7435,59.3307,-0.7808498,0.6081213,,,,,1121.9366,2025-01-01 08:02:41.000,15.60645,140.65192
1121.9573,2025-01-01 08:02:41.200,15.65846,347.81428,,,-0.2366020,0.6972796,0.5843637,0.2524246,-0.1713069,0.8672841,84.8823,44.9727,58.8673,0.7873577,0.6102864,,,,,1122.0310,2025-01-01 08:02:41.200,15.63831,347.72618
1121.9629,2025-01-01 08:02:41.400,15.64118,302.93042,,,-0.2793053,0.3811999,-0.8944644,0.2571685,0.9025837,-0.0696267,86.4646,39.7377,57.2336,0.3902006,-0.9324307,,,,,1121.9942,2025-01-01 08:02:41.400,15.61653,303.43947
1121.9692,2025-01-01 08:02:41.600,15.63106,158.88887,,,-0.2732745,-0.9126067,-0.1995191,0.2463727,-0.2212961,-0.8283940,85.6774,41.0036,56.1766,-0.9706179,-0.2249341,0.386340,0.099568,0.133198,0.600440,1121.8969,2025-01-01 08:02:41.600,15.69426,159.25753
1121.9753,2025-01-01 08:02:41.800,15.64539,56.33448,,,-0.2956458,0.0514382,0.9947640,0.2280204,-0.7584097,0.4296694,86.4044,38.3377,59.8638,0.1014831,1.0134757,,,,,1122.0015,2025-01-01 08:02:41.800,15.73524,56.18854
1121.9804,2025-01-01 08:02:42.000,15.64207,331.82220,,,-0.2622353,0.9444638,-0.2326994,0.2782172,0.5974243,0.6603439,85.3585,44.8796,61.6493,0.9172246,-0.2464745,,,,,1122.0344,2025-01-01 08:02:42.000,15.65775,331.67258
1121.9864,2025-01-01 08:02:42.200,15.64755,182.01554,,,-0.2880968,-0.4787600,-0.8855910,0.2689678,0.4938647,-0.7243343,86.3036,40.3423,56.8835,-0.4718734,-0.8648802,,,,,1122.0320,2025-01-01 08:02:42.200,15.65894,182.25735
1121.9915,2025-01-01 08:02:42.400,15.65053,144.25184,,,-0.2614801,-0.7102311,0.6112146,0.2459532,-0.8131271,-0.3308164,85.2012,42.0735,59.2629,-0.8065938,0.6455656,0.315036,0.093124,0.122096,0.513468,1121.9831,2025-01-01 08:02:42.400,15.64958,144.04630
1121.9975,2025-01-01 08:02:42.600,15.63645,347.75975,,,-0.2633101,0.7404460,0.6458002,0.2528024,-0.2219690,0.8370876,80.2880,42.1779,57.8099,0.7291794,0.6775118,,,,,1121.8775,2025-01-01 08:02:42.600,15.66942,347.80671
1122.0045,2025-01-01 08:02:42.800,15.61809,307.57656,,,-0.2806144,0.4374087,-0.7852964,0.2496274,0.8746118,0.0207882,86.8347,42.1898,59.4956,0.4825369,-0.8940322,,,,,1122.0581,2025-01-01 08:02:42.800,15.61848,307.39192
1122.0114,2025-01-01 08:02:43.000,15.64447,159.90312,,,-0.2328577,-0.9106982,-0.2692339,0.2407215,-0.1943059,-0.8474651,87.0592,44.3811,50.0055,-1.0100635,-0.2622951,,,,,1121.9451,2025-01-01 08:02:43.000,15.59494,159.74327
1122.0183,2025-01-01 08:02:43.200,15.61859,80.05130,,,-0.2649706,-0.0772221,0.9911688,0.2825363,-0.8115615,0.3445565,83.4644,40.6797,58.7586,-0.0723392,1.0551479,0.284321,0.089490,0.115659,0.356009,1122.0715,2025-01-01 08:02:43.200,15.57389,79.60992
1122.0247,2025-01-01 08:02:43.400,15.61868,333.60792,,,-0.2935275,0.9309548,-0.1600453,0.2533297,0.5025165,0.7194045,85.5299,44.2722,55.8273,1.0256205,-0.1224330,,,,,1122.0103,2025-01-01 08:02:43.400,15.56096,333.60515
1122.0311,2025-01-01 08:02:43.600,15.63562,187.95991,,,-0.2672325,-0.3818368,-0.8925357,0.2526407,0.5389057,-0.7043359,88.8723,42.1195,63.9942,-0.4973301,-0.9318500,,,,,1122.1205,2025-01-01 08:02:43.600,15.64501,187.40190
1122.0383,2025-01-01 08:02:43.800,15.64008,139.72088,,,-0.2797765,-0.7233423,0.6469540,0.2761369,-0.8120068,-0.3270188,87.4466,41.8876,57.4684,-0.7723002,0.5484180,,,,,1122.0494,2025-01-01 08:02:43.800,15.68466,139.86221
1122.0444,2025-01-01 08:02:44.000,15.67829,347.28679,,,-0.2399496,0.7366292,0.6255829,0.2593462,-0.1982756,0.8573638,82.5868,42.2517,57.1017,0.8070931,0.6654338,0.326020,0.097551,0.119789,0.409274,1122.0593,2025-01-01 08:02:44.000,15.63399,347.03267
1122.0511,2025-01-01 08:02:44.200,15.61119,311.44431,,,-0.2602948,0.5179607,-0.8006004,0.2949411,0.8878383,0.0835938,82.1188,40.6180,55.8006,0.4605483,-0.8498983,,,,,1122.0787,2025-01-01 08:02:44.200,15.61079,312.16759
1122.0568,2025-01-01 08:02:44.400,15.62223,161.32325,,,-0.2773720,-0.9105475,-0.2813603,0.2605016,-0.1542346,-0.8567790,88.6689,40.4936,58.2341,-0.9496098,-0.2231172,,,,,1122.0818,2025-01-01 08:02:44.400,15.59867,160.94903
1122.0634,2025-01-01 08:02:44.600,15.63645,88.08961,,,-0.3089427,-0.1283499,0.9767649,0.2480661,-0.8312485,0.3000789,81.9137,39.5598,54.0623,-0.1866635,1.0163786,,,,,1122.1419,2025-01-01 08:02:44.600,15.52108,87.88135
1122.0691,2025-01-01 08:02:44.800,15.63446,333.79384,,,-0.3095603,0.9587531,-0.1372162,0.2316598,0.5159097,0.7356820,87.6852,39.0444,57.8476,0.9675248,-0.0193465,0.382613,0.120869,0.146679,0.682141,1122.0340,2025-01-01 08:02:44.800,15.68086,333.90250
1122.0756,2025-01-01 08:02:45.000,15.64244,193.68506,,,-0.2782599,-0.2980524,-0.8959629,0.2814653,0.5838568,-0.6334216,84.0966,44.1760,58.5976,-0.3236550,-0.9374914,,,,,1122.0084,2025-01-01 08:02:45.000,15.61651,193.72013
1122.0807,2025-01-01 08:02:45.200,15.65589,145.04252,,,-0.2906065,-0.8897188,0.4926808,0.2703832,-0.6941797,-0.4695554,83.9372,43.3963,57.7221,-0.8641255,0.5163008,,,,,1122.0291,2025-01-01 08:02:45.200,15.67623,145.19904
1122.0870,2025-01-01 08:02:45.400,15.64033,349.08707,,,-0.2232749,0.6574310,0.7033265,0.2593198,-0.2883671,0.8232052,86.8753,42.1448,57.0948,0.7088575,0.7869196,,,,,1122.0348,2025-01-01 08:02:45.400,15.68666,349.13270
1122.0936,2025-01-01 08:02:45.600,15.64875,316.77309,,,-0.2315859,0.5654764,-0.7913834,0.2697089,0.8717094,0.1004320,85.1022,41.0894,56.6293,0.5811880,-0.8466252,0.389391,0.113973,0.124146,0.419387,1122.1046,2025-01-01 08:02:45.600,15.65631,316.63866
1122.0998,2025-01-01 08:02:45.800,15.67590,164.90059,,,-0.3251735,-0.9057301,-0.3974021,0.2490819,-0.0422204,-0.9177029,83.0214,42.7687,55.6103,-0.8627082,-0.3145581,,,,,1122.0747,2025-01-01 08:02:45.800,15.63710,164.93426
1122.1059,2025-01-01 08:02:46.000,15.60488,115.35559,,,-0.2826382,-0.3051269,0.8652042,0.2581345,-0.8923212,0.1362424,80.8338,42.1263,56.7607,-0.2921502,0.9147641,,,,,1122.1051,2025-01-01 08:02:46.000,15.65565,115.17941
1122.1118,2025-01-01 08:02:46.200,15.65416,335.98239,,,-0.2942095,0.9716891,0.0112670,0.2636971,0.3881261,0.7907031,88.8988,42.5648,57.7450,1.0206384,0.0254933,,,,,1122.1075,2025-01-01 08:02:46.200,15.67096,336.70094
1122.1184,2025-01-01 08:02:46.400,15.64105,221.95270,,,-0.2974018,-0.1137177,-0.9506552,0.2841501,0.7214542,-0.4731284,81.6121,41.9796,57.6791,-0.0965343,-1.0245947,0.346561,0.095294,0.162977,0.701433,1122.1970,2025-01-01 08:02:46.400,15.72169,221.70618
1122.1247,2025-01-01 08:02:46.600,15.68006,150.46346,,,-0.2576668,-0.9178890,0.3841138,0.2515071,-0.6556732,-0.5456328,88.0909,43.3507,54.1032,-0.9209379,0.3173149,,,,,1122.1311,2025-01-01 08:02:46.600,15.62853,150.25487
1122.1311,2025-01-01 08:02:46.800,15.66553,356.46351,,,-0.2610404,0.4780687,0.8920494,0.2952384,-0.4591600,0.7087828,81.3928,41.8758,59.2248,0.4895640,0.8880967,,,,,1122.1027,2025-01-01 08:02:46.800,15.60262,357.01162
1122.1374,2025-01-01 08:02:47.000,15.61733,322.53296,,,-0.2765152,0.7428990,-0.6662138,0.2635092,0.8381711,0.3295835,84.0625,47.1038,63.4473,0.6565304,-0.6606613,,,,,1122.1708,2025-01-01 08:02:47.000,15.64791,322.68712
1122.1438,2025-01-01 08:02:47.200,15.65243,165.78160,,,-0.2364124,-0.7589477,-0.5696760,0.2627541,0.1400349,-0.8717709,85.8238,41.4755,59.3528,-0.8277889,-0.6592214,0.302589,0.089983,0.138622,0.352821,1122.0319,2025-01-01 08:02:47.200,15.63522,165.84844
1122.1495,2025-01-01 08:02:47.400,15.64885,126.03881,,,-0.2885827,-0.4419864,0.8562093,0.2530822,-0.8675846,0.0125625,83.0314,41.2937,55.4155,-0.4247869,0.9310041,,,,,1122.0806,2025-01-01 08:02:47.400,15.71515,126.36832
1122.1559,2025-01-01 08:02:47.600,15.67472,337.58038,,,-0.2633701,0.9323632,0.2308975,0.2626436,0.2398043,0.8477796,86.9093,40.4355,59.9433,0.9363909,0.1954424,,,,,1122.1856,2025-01-01 08:02:47.600,15.67350,337.63452
1122.1621,2025-01-01 08:02:47.800,15.65824,258.29853,,,-0.3056752,0.0619087,-0.9443212,0.2536228,0.8313817,-0.3238582,81.5905,44.3765,58.0536,0.1328853,-0.9658872,,,,,1122.0822,2025-01-01 08:02:47.800,15.63597,258.29018
1122.1687,2025-01-01 08:02:48.000,15.63137,155.52861,,,-0.2393217,-0.9465030,0.0671946,0.2465565,-0.4457479,-0.7273015,81.7445,42.2056,56.4842,-0.9448604,0.0700093,0.306952,0.094994,0.106981,0.306752,1122.1961,2025-01-01 08:02:48.000,15.69484,155.57400
1122.1747,2025-01-01 08:02:48.200,15.66550,10.17962,,,-0.2328226,0.3049180,0.9150807,0.2730941,-0.6078415,0.6152955,85.6480,38.5488,61.1094,0.2846556,0.9580268,,,,,1122.1285,2025-01-01 08:02:48.200,15.67907,9.76203
1122.1815,2025-01-01 08:02:48.400,15.65408,328.08455,,,-0.2510090,0.8773664,-0.4771555,0.2699427,0.7397732,0.4941688,83.8306,44.3166,59.9248,0.8941028,-0.4595811,,,,,1122.1975,2025-01-01 08:02:48.400,15.72347,327.45740
1122.1880,2025-01-01 08:02:48.600,15.67272,177.79384,,,-0.2718142,-0.5188238,-0.7895825,0.2613583,0.4393595,-0.7686025,79.9724,41.6649,53.8404,-0.5849240,-0.7633017,,,,,1122.1618,2025-01-01 08:02:48.600,15.70583,177.89631
1122.1934,2025-01-01 08:02:48.800,15.67183,140.70266,,,-0.2658154,-0.7408276,0.5797714,0.2896062,-0.7885646,-0.3538558,79.3312,42.3878,60.6181,-0.7567473,0.5922287,0.479412,0.122759,0.126641,0.437817,1122.2055,2025-01-01 08:02:48.800,15.70731,140.39652
1122.1993,2025-01-01 08:02:49.000,15.67221,348.39942,,,-0.2783017,0.7063002,0.6616065,0.2593314,-0.2076548,0.8488962,83.0613,40.9641,58.5686,0.7818647,0.6634101,,,,,1122.2776,2025-01-01 08:02:49.000,15.56443,348.15271
1122.2063,2025-01-01 08:02:49.200,15.64202,299.38440,,,-0.2783870,0.3568670,-0.8586197,0.2511200,0.8514016,-0.1006665,90.6882,41.6006,60.5370,0.4022904,-0.8767167,,,,,1122.2853,2025-01-01 08:02:49.200,15.62385,299.47803
1122.2132,2025-01-01 08:02:49.400,15.66764,159.63185,,,-0.3304618,-0.9074185,-0.2389357,0.2679564,-0.1978500,-0.8513179,81.3926,42.5666,58.8864,-0.9192330,-0.2439587,,,,,1122.1482,2025-01-01 08:02:49.400,15.64840,159.29735
1122.2196,2025-01-01 08:02:49.600,15.67725,62.70161,,,-0.2711046,0.0142123,0.9688278,0.2596687,-0.7782569,0.4095006,87.6102,46.2599,53.8230,-0.0016015,0.9367887,0.434045,0.136636,0.126143,0.566775,1122.1325,2025-01-01 08:02:49.600,15.68421,62.85433
1122.2264,2025-01-01 08:02:49.800,15.65638,330.05628,,,-0.2635018,0.9384953,-0.1758887,0.2896367,0.5661960,0.6838997,84.6254,40.5355,57.0249,0.9454416,-0.1514820,,,,,1122.2105,2025-01-01 08:02:49.800,15.69824,330.49950
1122.2326,2025-01-01 08:02:50.000,15.63703,188.72037,,,-0.2567829,-0.3643054,-0.8909481,0.2392498,0.5541831,-0.6613332,85.3612,41.8721,58.5109,-0.4247005,-0.8881989,,,,,1122.2166,2025-01-01 08:02:50.000,15.62172,189.07152
1122.2389,2025-01-01 08:02:50.200,15.66877,147.63622,,,-0.2277628,-0.8105022,0.5528266,0.2586661,-0.7702795,-0.4424490,83.0109,41.0917,54.7376,-0.8147413,0.5924901,,,,,1122.2555,2025-01-01 08:02:50.200,15.65359,147.56577
1122.2443,2025-01-01 08:02:50.400,15.67389,348.80812,,,-0.2769492,0.7571527,0.6564320,0.2465078,-0.2309815,0.8725908,87.3599,42.0799,57.8941,0.7395689,0.6929058,0.314787,0.090198,0.132746,0.543766,1122.2405,2025-01-01 08:02:50.400,15.62066,349.16020
1122.2500,2025-01-01 08:02:50.600,15.63733,305.63119,,,-0.3046659,0.4565808,-0.8354681,0.2628571,0.8874277,0.0360216,85.5726,39.6252,55.6263,0.4929448,-0.8813054,,,,,1122.2252,2025-01-01 08:02:50.600,15.70375,305.80402
1122.2565,2025-01-01 08:02:50.800,15.66372,159.36850,,,-0.2761309,-0.9280122,-0.2443935,0.2813760,-0.1693818,-0.8656010,84.6513,40.8900,60.3060,-0.9111827,-0.3008257,,,,,1122.2898,2025-01-01 08:02:50.800,15.73616,159.77393
1122.2627,2025-01-01 08:02:51.000,15.65565,79.79940,,,-0.2456126,-0.0605795,0.9580367,0.2647836,-0.7724037,0.3468664,86.9366,40.9574,55.6306,-0.0587433,1.1292708,,,,,1122.2382,2025-01-01 08:02:51.000,15.67594,79.68102
1122.2706,2025-01-01 08:02:51.200,15.65903,331.72902,,,-0.3204205,0.9390206,-0.1847829,0.2497822,0.5232654,0.7037254,87.2550,40.3637,54.2995,0.9683245,-0.2293339,0.296101,0.106000,0.130485,0.329277,1122.2290,2025-01-01 08:02:51.200,15.59537,331.65687
1122.2764,2025-01-01 08:02:51.400,15.64125,183.75318,,,-0.2821163,-0.4435378,-0.8690735,0.2665289,0.5161204,-0.7167842,87.7127,41.8619,60.7040,-0.4260023,-0.8814201,,,,,1122.2811,2025-01-01 08:02:51.400,15.68485,183.39591
1122.2828,2025-01-01 08:02:51.600,15.65164,143.32523,,,-0.2589744,-0.8303487,0.5691782,0.2879419,-0.7858587,-0.3830537,82.8402,41.5921,57.6122,-0.7718701,0.5884705,,,,,1122.3727,2025-01-01 08:02:51.600,15.61099,143.72448
1122.2897,2025-01-01 08:02:51.800,15.63457,348.75658,,,-0.3016351,0.7883690,0.6221514,0.2677443,-0.1948499,0.8714516,87.3766,38.6228,60.3345,0.7370995,0.5940318,,,,,1122.3192,2025-01-01 08:02:51.800,15.65271,348.58274
1122.2938,2025-01-01 08:02:52.000,15.66647,305.26665,,,-0.3052805,0.4385531,-0.8936159,0.2359547,0.8785369,-0.0329259,87.3254,40.7011,56.9478,0.3786896,-0.9465613,0.234430,0.090920,0.124254,0.376044,1122.3595,2025-01-01 08:02:52.000,15.68668,305.26449
1122.2996,2025-01-01 08:02:52.200,15.60945,159.85520,,,-0.3093471,-0.9121458,-0.2703028,0.2682695,-0.1432686,-0.8509340,80.3516,40.9530,54.3620,-0.8973042,-0.3052405,,,,,1122.3021,2025-01-01 08:02:52.200,15.62307,159.54170
1122.3056,2025-01-01 08:02:52.400,15.65539,69.01949,,,-0.2717024,-0.0156406,0.9705712,0.2726343,-0.7747415,0.3653820,87.0864,41.9042,57.8447,-0.0940677,0.9129419,,,,,1122.2464,2025-01-01 08:02:52.400,15.65318,68.32697
1122.3110,2025-01-01 08:02:52.600,15.69534,331.93617,,,-0.2847888,0.9646472,-0.0727488,0.2725806,0.4758444,0.7284880,82.3991,42.2693,58.4475,1.0427413,-0.1245656,,,,,1122.2829,2025-01-01 08:02:52.600,15.65075,331.97455
1122.3166,2025-01-01 08:02:52.800,15.68128,198.49085,,,-0.3191396,-0.3141194,-0.9521222,0.2632773,0.6265695,-0.6109945,83.8348,39.2296,56.0142,-0.2572019,-0.9300006,0.340139,0.096438,0.191521,0.613779,1122.2783,2025-01-01 08:02:52.800,15.65868,197.80325
1122.3223,2025-01-01 08:02:53.000,15.65607,146.57586,,,-0.2341428,-0.8168702,0.5079226,0.2679632,-0.7690412,-0.4285473,86.6614,41.3739,57.2164,-0.8978192,0.5020785,,,,,1122.3552,2025-01-01 08:02:53.000,15.64687,146.92502
1122.3272,2025-01-01 08:02:53.200,15.66339,348.89744,,,-0.2957465,0.6776077,0.6638006,0.2525394,-0.2641896,0.8400638,88.1874,37.7985,59.7221,0.7306721,0.6925390,,,,,1122.3644,2025-01-01 08:02:53.200,15.66376,350.18258
1122.3333,2025-01-01 08:02:53.400,,,,,-0.2408639,0.5519335,-0.7741752,0.2734048,0.8620751,0.1031867,83.2030,41.8001,57.1563,0.5034628,-0.8938543,,,,,1122.4070,2025-01-01 08:02:53.400,15.61717,315.21665
1122.3391,2025-01-01 08:02:53.600,15.68142,160.68379,,,-0.2761726,-0.9444858,-0.3621229,0.2353529,-0.1239653,-0.8937805,85.8542,43.3684,56.8017,-0.9778344,-0.3977091,0.428392,0.113058,0.128112,0.440105,1122.3433,2025-01-01 08:02:53.600,15.67986,161.25298
1122.3450,2025-01-01 08:02:53.800,15.67027,107.24099,,,-0.2686098,-0.2278537,0.9330187,0.2692475,-0.8097478,0.2066542,81.3396,36.1074,52.9033,-0.2035094,0.9605016,,,,,1122.3784,2025-01-01 08:02:53.800,15.68961,107.62210
1122.3509,2025-01-01 08:02:54.000,15.67616,335.47231,,,-0.2831559,0.9442637,0.0997647,0.2456642,0.3637211,0.8026010,81.7449,39.2750,53.2115,1.0387720,0.0949599,,,,,1122.3788,2025-01-01 08:02:54.000,15.62794,335.79642
1122.3567,2025-01-01 08:02:54.200,15.66840,217.14574,,,-0.2631974,-0.1357844,-0.9564090,0.2700595,0.7114436,-0.4730395,84.7173,44.4608,54.1729,-0.1673241,-0.9487803,,,,,1122.4185,2025-01-01 08:02:54.200,15.65502,217.33508
1122.3632,2025-01-01 08:02:54.400,15.64900,150.02130,,,-0.2666889,-0.8797060,0.4267009,0.2450201,-0.6706858,-0.5659306,89.4137,43.9940,58.1414,-0.9614418,0.4034583,0.430059,0.112034,0.116610,0.448074,1122.3676,2025-01-01 08:02:54.400,15.69329,149.69399
1122.3695,2025-01-01 08:02:54.600,15.64936,0.77619,,,-0.2736942,0.4708936,0.7940770,0.2676011,-0.4505785,0.7502698,81.8691,40.5276,56.5219,0.4969760,0.9221949,,,,,1122.4027,2025-01-01 08:02:54.600,15.59852,0.86065
1122.3764,2025-01-01 08:02:54.800,15.63689,319.38883,,,-0.2544785,0.7107352,-0.6602960,0.2756718,0.8237711,0.2458588,85.9801,41.6550,58.1521,0.6852146,-0.7624096,,,,,1122.4498,2025-01-01 08:02:54.800,15.71442,319.25062
1122.3835,2025-01-01 08:02:55.000,15.69839,163.07466,,,-0.2292653,-0.7702422,-0.5515800,0.2644146,0.1030564,-0.8800263,83.0496,40.6433,55.8403,-0.8809866,-0.6030732,,,,,1122.4361,2025-01-01 08:02:55.000,15.65529,163.65222
1122.3888,2025-01-01 08:02:55.200,15.67693,124.01637,,,-0.2485300,-0.4028938,0.8042839,0.3008705,-0.8883808,0.0564971,85.3670,44.0387,60.4722,-0.4440160,0.9317267,0.446330,0.105014,0.134645,0.432550,1122.4099,2025-01-01 08:02:55.200,15.64972,124.18702
1122.3961,2025-01-01 08:02:55.400,15.66231,337.78177,,,-0.2754545,0.9796945,0.2473812,0.2562022,0.2127808,0.8421841,82.7464,42.1345,57.2982,1.0043294,0.1999878,,,,,1122.4043,2025-01-01 08:02:55.400,15.61150,338.33955
1122.4020,2025-01-01 08:02:55.600,15.66009,264.62322,,,-0.2899188,0.1142108,-0.9636837,0.2849617,0.8010756,-0.3177261,80.6281,39.2684,56.1155,0.1113820,-1.0112206,,,,,1122.3792,2025-01-01 08:02:55.600,15.71185,264.51898
1122.4076,2025-01-01 08:02:55.800,15.71049,154.52104,,,-0.2931162,-0.9184559,0.0170832,0.2441353,-0.4189570,-0.7200109,82.0435,41.6626,60.7309,-0.9320859,0.0099615,,,,,1122.4137,2025-01-01 08:02:55.800,15.57421,153.60160
1122.4144,2025-01-01 08:02:56.000,15.67858,17.61528,,,-0.2640855,0.2581679,0.8773659,0.2698009,-0.6301759,0.6492816,89.0454,41.0804,60.2509,0.3401636,0.9696325,0.279625,0.098902,0.161702,0.715075,1122.4433,2025-01-01 08:02:56.000,15.68027,17.67483
1122.4203,2025-01-01 08:02:56.200,15.68036,326.88184,,,-0.2532700,0.8281627,-0.5230287,0.2615535,0.7533693,0.4727170,85.2568,42.1026,60.9281,0.8155544,-0.5535763,,,,,1122.4480,2025-01-01 08:02:56.200,15.72574,326.91810
1122.4269,2025-01-01 08:02:56.400,15.67871,169.33354,,,-0.2812951,-0.6782375,-0.7041971,0.2658058,0.2770357,-0.8354073,86.3559,42.9548,59.2044,-0.7198506,-0.7874229,,,,,1122.4523,2025-01-01 08:02:56.400,15.66627,169.34331
1122.4330,2025-01-01 08:02:56.600,15.64286,139.46479,,,-0.2435444,-0.5819997,0.7968247,0.2323036,-0.8948447,-0.1314944,82.6449,41.4980,59.3624,-0.6462806,0.8013820,,,,,1122.4514,2025-01-01 08:02:56.600,15.67789,139.71389
