MD,date_time_pd,CT_INC,CT_AZI,ST_INC,ST_AZI,GX,GY,GZ,BX,BY,BZ,CC_RPM,RPM_LT,RPM_UT,RX,RY,AXLSHKPEAK,AXLSHKRMS,RADSHKRMS,RADSHKPEAK,mwd_md,date_time_mwd,mwd_incl,mwd_azim
1341.2485,2025-01-18 08:02:13.800,20.15801,190.89316,,,-0.2882938,-0.8150750,0.5597132,-0.3939405,-0.6715924,-0.5457068,4.1633,90.0328,111.0623,-0.8285901,0.6293226,,,,,1341.2425,2025-01-18 08:02:13.800,20.12037,190.91660
1341.2515,2025-01-18 08:02:14.000,20.12256,179.82349,,,-0.3615892,-0.7230402,0.5813573,-0.3593501,-0.7117476,-0.4843578,3.9091,87.2542,107.6368,-0.7249681,0.5803611,,,,,1341.3194,2025-01-18 08:02:14.000,20.16609,179.76560
1341.2544,2025-01-18 08:02:14.200,20.13840,175.79999,,,-0.3757504,-0.6500950,0.7206548,-0.3484695,-0.7408994,-0.3903346,5.4574,87.4718,106.1761,-0.6318066,0.7352848,,,,,1341.2839,2025-01-18 08:02:14.200,20.13882,175.83239
1341.2584,2025-01-18 08:02:14.400,20.12318,169.15826,,,-0.3682599,-0.5555260,0.7404997,-0.3406835,-0.7749885,-0.3911188,2.3908,90.4414,109.5840,-0.6786978,0.7798767,0.342097,0.099122,0.123046,0.321869,1341.2639,2025-01-18 08:02:14.400,20.12672,169.04195
1341.2634,2025-01-18 08:02:14.600,20.15484,168.07314,,,-0.3925155,-0.5574748,0.7680986,-0.3608726,-0.8101489,-0.2873328,3.5476,87.8838,104.7092,-0.6239910,0.8052113,,,,,1341.2968,2025-01-18 08:02:14.600,20.17640,167.94932
1341.2670,2025-01-18 08:02:14.800,20.14796,168.14817,,,-0.3790847,-0.5260139,0.8003426,-0.3604087,-0.8010979,-0.2270957,3.7519,83.9964,106.1673,-0.5896208,0.8108625,,,,,1341.2963,2025-01-18 08:02:14.800,20.14922,167.99757
1341.2715,2025-01-18 08:02:15.000,20.15380,162.19599,,,-0.3604878,-0.4435181,0.7914346,-0.3335554,-0.8217144,-0.2268295,2.7518,86.7028,110.2826,-0.5084386,0.8397874,,,,,1341.2783,2025-01-18 08:02:15.000,20.19751,162.37163
1341.2755,2025-01-18 08:02:15.200,20.14609,159.02444,,,-0.3595969,-0.3949186,0.7780883,-0.3557867,-0.8485529,-0.1167399,2.2800,86.4911,110.8205,-0.4459836,0.8776343,0.504555,0.146130,0.117647,0.331495,1341.1609,2025-01-18 08:02:15.200,20.15450,158.71574
1341.2798,2025-01-18 08:02:15.400,20.14785,156.67277,,,-0.3048752,-0.2989549,0.8644223,-0.3684293,-0.8502415,-0.1061590,2.5365,89.4218,111.3212,-0.3533008,0.9135633,,,,,1341.1833,2025-01-18 08:02:15.400,20.19197,156.83675
1341.2829,2025-01-18 08:02:15.600,20.17881,159.39387,,,-0.3414548,-0.3926282,0.9019186,-0.3598724,-0.8845245,-0.0640622,3.1837,83.3215,112.6490,-0.3394233,0.8950977,,,,,1341.2903,2025-01-18 08:02:15.600,20.18852,159.42798
1341.2865,2025-01-18 08:02:15.800,20.18913,146.96390,,,-0.3512301,-0.2564134,0.8869292,-0.3506262,-0.8415969,-0.0930174,1.2630,84.4331,111.0406,-0.2930986,0.9774212,,,,,1341.3840,2025-01-18 08:02:15.800,20.21756,147.12103
1341.2905,2025-01-18 08:02:16.000,20.15493,140.56831,,,-0.3401565,-0.2091888,0.9190792,-0.3431744,-0.8538012,-0.0113941,2.7918,90.2629,104.9347,-0.2308445,0.9464940,0.524751,0.134603,0.150032,0.420613,1341.3212,2025-01-18 08:02:16.000,20.23633,141.16961
1341.2947,2025-01-18 08:02:16.200,20.20392,144.63316,,,-0.2896626,-0.2037133,0.9390286,-0.3485398,-0.8455641,0.0472532,1.7059,86.6229,113.6335,-0.2565160,0.9321079,,,,,1341.2913,2025-01-18 08:02:16.200,20.21176,144.63252
1341.2988,2025-01-18 08:02:16.400,20.19074,131.00883,,,-0.2957523,-0.1209813,0.8784596,-0.3390243,-0.8259106,0.1004413,4.2041,87.9898,109.2004,-0.1504811,0.9741628,,,,,1341.3037,2025-01-18 08:02:16.400,20.16596,131.17914
1341.3022,2025-01-18 08:02:16.600,20.16967,127.35109,,,-0.3635667,-0.1339705,0.9450904,-0.3431836,-0.8413047,0.1386041,1.3828,90.8676,107.8360,-0.0849262,1.0235370,,,,,1341.3139,2025-01-18 08:02:16.600,20.23418,127.38642
1341.3061,2025-01-18 08:02:16.800,20.21383,100.72692,,,-0.3852957,0.0182541,0.9765805,-0.3256242,-0.8697291,0.1991728,2.9156,88.1632,106.8411,-0.0714386,1.0483871,0.409148,0.110087,0.153393,0.441897,1341.2532,2025-01-18 08:02:16.800,20.18429,101.01730
1341.3086,2025-01-18 08:02:17.000,20.19705,96.18039,,,-0.3934715,0.0544097,0.9491876,-0.3482133,-0.8197287,0.2526446,4.1618,89.4182,114.1730,0.1051676,1.0614998,,,,,1341.3785,2025-01-18 08:02:17.000,20.14930,96.66423
1341.3123,2025-01-18 08:02:17.200,20.21600,82.83936,,,-0.3160677,0.1402269,0.9128147,-0.3575922,-0.7640773,0.3671898,5.2181,87.6101,106.2061,0.1462577,0.9796391,,,,,1341.2892,2025-01-18 08:02:17.200,20.21603,83.23479
1341.3154,2025-01-18 08:02:17.400,20.19817,76.24554,,,-0.3274759,0.1997119,0.9041385,-0.3746255,-0.7395106,0.3861422,2.3241,88.2000,111.5386,0.1972039,1.0571171,,,,,1341.3204,2025-01-18 08:02:17.400,20.18452,76.19529
1341.3194,2025-01-18 08:02:17.600,20.23526,68.71564,,,-0.3451132,0.2236898,0.8467057,-0.3375548,-0.7246379,0.4586666,4.1907,84.1560,112.2378,0.3160614,0.8790902,0.383851,0.117267,0.226575,0.770314,1341.3039,2025-01-18 08:02:17.600,20.20442,68.48126
1341.3221,2025-01-18 08:02:17.800,20.24042,62.56700,,,-0.3346634,0.3025380,0.8852548,-0.3821645,-0.7043429,0.4854768,2.1335,89.2807,109.9504,0.3061197,0.8655606,,,,,1341.2760,2025-01-18 08:02:17.800,20.23007,63.04150
1341.3251,2025-01-18 08:02:18.000,20.19457,54.45233,,,-0.3505658,0.3660856,0.8489129,-0.3486524,-0.6986466,0.5170423,2.2568,83.2106,109.4924,0.3993654,0.8316497,,,,,1341.3630,2025-01-18 08:02:18.000,20.17743,54.74277
1341.3279,2025-01-18 08:02:18.200,20.21097,49.53175,,,-0.2908229,0.3922806,0.7896605,-0.3637160,-0.6007726,0.5786596,3.4064,86.9299,106.1362,0.4003625,0.8732820,,,,,1341.2644,2025-01-18 08:02:18.200,20.15926,49.82983
1341.3314,2025-01-18 08:02:18.400,20.20385,45.35465,,,-0.3293865,0.4773576,0.8182814,-0.3404789,-0.6306774,0.5753026,2.7508,86.8979,110.6816,0.5342276,0.8729083,0.324254,0.099511,0.121454,0.536583,1341.2783,2025-01-18 08:02:18.400,20.23386,45.67061
1341.3355,2025-01-18 08:02:18.600,20.22746,44.62977,,,-0.3908216,0.5332961,0.8014862,-0.3233732,-0.5593193,0.6189005,3.5243,87.5815,111.5918,0.5391320,0.8018443,,,,,1341.3974,2025-01-18 08:02:18.600,20.22519,44.30961
1341.3395,2025-01-18 08:02:18.800,20.20748,38.70570,,,-0.3393410,0.5710673,0.7239197,-0.3274506,-0.5362893,0.6857086,2.0321,87.9155,107.9374,0.6076534,0.8399197,,,,,1341.3601,2025-01-18 08:02:18.800,20.29579,38.46904
1341.3418,2025-01-18 08:02:19.000,20.23647,42.15279,,,-0.3400951,0.5945745,0.7219526,-0.3740537,-0.4998018,0.6714492,3.1380,87.3525,111.7250,0.6593032,0.7870012,,,,,1341.3011,2025-01-18 08:02:19.000,20.28795,42.09127
1341.3454,2025-01-18 08:02:19.200,20.23387,33.34410,,,-0.3625461,0.6803629,0.6395621,-0.3161697,-0.3952367,0.7439914,4.0972,87.8476,110.1380,0.6462492,0.6576128,0.312705,0.106378,0.122335,0.451591,1341.3424,2025-01-18 08:02:19.200,20.21798,32.94483
1341.3485,2025-01-18 08:02:19.400,20.23173,33.93887,,,-0.3261802,0.6582284,0.6366150,-0.3421416,-0.4010366,0.7726767,1.8148,86.1353,109.8197,0.7447732,0.7246418,,,,,1341.3583,2025-01-18 08:02:19.400,20.26975,34.02601
1341.3528,2025-01-18 08:02:19.600,20.23800,36.50568,,,-0.3694723,0.7135802,0.6269643,-0.3643867,-0.3757307,0.7504589,1.7300,89.2287,110.0249,0.7862409,0.6356702,,,,,1341.3618,2025-01-18 08:02:19.600,20.21467,36.81564
1341.3568,2025-01-18 08:02:19.800,20.24459,27.42504,,,-0.3320766,0.7903144,0.5644126,-0.3143997,-0.3027281,0.7882571,3.3691,90.1149,111.4438,0.7668689,0.6518976,,,,,1341.3733,2025-01-18 08:02:19.800,20.26578,27.57976
1341.3613,2025-01-18 08:02:20.000,20.28255,28.07009,,,-0.3394371,0.7868437,0.4972493,-0.3271241,-0.2699109,0.8036252,2.7541,91.2996,113.2505,0.8685225,0.5391742,0.469207,0.142991,0.128096,0.457611,1341.3728,2025-01-18 08:02:20.000,20.27092,28.13321
1341.3654,2025-01-18 08:02:20.200,20.22945,26.23129,,,-0.4041604,0.8127294,0.4080983,-0.3340074,-0.1674966,0.8372614,6.4414,85.5328,109.5871,0.8854883,0.4413730,,,,,1341.4142,2025-01-18 08:02:20.200,20.31476,26.01397
1341.3688,2025-01-18 08:02:20.400,20.27206,23.69630,,,-0.3797671,0.8698448,0.3575717,-0.3429684,-0.0957107,0.8466891,3.2336,86.5307,111.7236,0.9346890,0.3473587,,,,,1341.3343,2025-01-18 08:02:20.400,20.25437,23.83030
1341.3726,2025-01-18 08:02:20.600,20.28465,24.09503,,,-0.3581710,0.8466462,0.3141670,-0.3431359,-0.1037331,0.8499377,-0.1879,86.4627,116.3263,0.9910475,0.3848669,,,,,1341.3672,2025-01-18 08:02:20.600,20.32519,23.52394
1341.3759,2025-01-18 08:02:20.800,20.28433,25.64486,,,-0.3022299,0.8787904,0.3591293,-0.3554539,-0.0477491,0.8658958,1.4274,92.8525,112.8777,0.9662957,0.3214870,0.425581,0.131624,0.173467,0.786152,1341.3450,2025-01-18 08:02:20.800,20.26739,25.08586
1341.3799,2025-01-18 08:02:21.000,20.30579,21.07796,,,-0.3323676,0.8527039,0.2497617,-0.3262418,-0.0133559,0.8271826,3.4814,87.2337,110.9218,0.9343843,0.3077124,,,,,1341.3961,2025-01-18 08:02:21.000,20.22614,20.65590
1341.3830,2025-01-18 08:02:21.200,20.28599,23.23606,,,-0.3517745,0.9048859,0.1980149,-0.3627368,-0.0037959,0.8528862,1.3278,89.3565,114.4689,0.9665211,0.2330306,,,,,1341.3652,2025-01-18 08:02:21.200,20.35403,23.99764
1341.3866,2025-01-18 08:02:21.400,20.25056,22.73800,,,-0.3306344,0.9280740,0.1975273,-0.3533993,0.0304534,0.8661054,1.0202,93.3374,113.4518,1.0604110,0.2768292,,,,,1341.3627,2025-01-18 08:02:21.400,20.28251,23.07255
1341.3901,2025-01-18 08:02:21.600,20.29424,20.23151,,,-0.3103872,0.9386314,0.1271440,-0.3499385,0.0607713,0.8849739,1.5879,93.6800,109.8876,1.0122767,0.1580038,0.361192,0.106197,0.120025,0.491860,1341.4177,2025-01-18 08:02:21.600,20.27544,20.25767
1341.3931,2025-01-18 08:02:21.800,20.27740,22.06832,,,-0.3162701,0.8931120,0.1912947,-0.3349454,0.0674633,0.8109370,2.2203,89.6853,108.3237,0.9616164,0.0969805,,,,,1341.3649,2025-01-18 08:02:21.800,20.31668,21.95791
1341.3967,2025-01-18 08:02:22.000,20.28291,20.51140,,,-0.3748110,0.9166690,0.0805845,-0.3598587,0.1526525,0.8269628,3.6717,95.5877,111.4318,1.0297500,0.1678530,,,,,1341.4088,2025-01-18 08:02:22.000,20.25881,20.32450
1341.4000,2025-01-18 08:02:22.200,20.31048,19.12355,,,-0.3267146,0.9628477,0.0265581,-0.3531393,0.1978371,0.8164500,3.8581,84.3987,116.4200,1.0467831,-0.0344914,,,,,1341.4028,2025-01-18 08:02:22.200,20.29486,19.47035
1341.4031,2025-01-18 08:02:22.400,20.32119,18.73617,,,-0.3180383,0.9360821,-0.0258691,-0.3807263,0.2651088,0.8053110,1.7435,86.7915,113.6062,1.0146608,-0.1200402,0.455704,0.140332,0.135261,0.365374,1341.3871,2025-01-18 08:02:22.400,20.33016,18.43808
1341.4071,2025-01-18 08:02:22.600,20.30884,14.60682,,,-0.3381144,0.9351831,-0.1450750,-0.3580217,0.3406352,0.7996299,3.0899,85.0909,111.0178,1.0474194,-0.1186268,,,,,1341.4106,2025-01-18 08:02:22.600,20.27230,14.22242
1341.4113,2025-01-18 08:02:22.800,20.31899,12.56339,,,-0.3739070,0.9813504,-0.1381779,-0.3242662,0.3044722,0.7966522,0.8786,89.4892,112.5833,0.9438166,-0.1247500,,,,,1341.4225,2025-01-18 08:02:22.800,20.34761,12.72620
1341.4146,2025-01-18 08:02:23.000,20.30707,11.17989,,,-0.3975667,0.8715815,-0.2160233,-0.3526509,0.3449240,0.7668049,2.6804,87.3116,112.0433,0.9648795,-0.1663925,,,,,1341.3648,2025-01-18 08:02:23.000,20.26856,10.98294
1341.4178,2025-01-18 08:02:23.200,20.31874,7.92249,,,-0.3849154,0.9215322,-0.1562116,-0.3113695,0.3703346,0.7620052,0.5813,84.9528,110.5680,1.0639219,-0.1533659,0.425054,0.106179,0.120185,0.398641,1341.3810,2025-01-18 08:02:23.200,20.24422,8.83719
1341.4212,2025-01-18 08:02:23.400,20.33198,12.46557,,,-0.3689964,0.8568155,-0.2050593,-0.3578267,0.3893318,0.7199805,2.6937,87.3688,114.3233,0.9936486,-0.1649734,,,,,1341.4234,2025-01-18 08:02:23.400,20.37345,12.28914
1341.4247,2025-01-18 08:02:23.600,20.30662,11.26799,,,-0.3121316,0.8749885,-0.3289545,-0.3109146,0.4488821,0.6733293,5.2659,85.5400,115.3296,0.9246237,-0.3600778,,,,,1341.4776,2025-01-18 08:02:23.600,20.28883,10.67459
1341.4274,2025-01-18 08:02:23.800,20.31613,12.88376,,,-0.3140072,0.8991946,-0.3999343,-0.3667055,0.5338885,0.6896585,3.3276,86.5584,109.2393,0.9114497,-0.3775315,,,,,1341.3968,2025-01-18 08:02:23.800,20.33801,12.56396
1341.4303,2025-01-18 08:02:24.000,20.32322,5.49252,20.32479,5.52661,-0.3639102,0.7856837,-0.4598591,-0.3656467,0.5997318,0.6127865,3.6028,87.5977,110.1832,0.8921860,-0.4786525,0.286613,0.101020,0.186248,0.660008,1341.4635,2025-01-18 08:02:24.000,20.37070,5.51187
1341.4347,2025-01-18 08:02:24.200,20.33443,5.92055,,,-0.3267818,0.7916542,-0.5316169,-0.3429495,0.6210374,0.5018382,4.7425,91.9769,109.7789,0.7784882,-0.5938370,,,,,1341.3969,2025-01-18 08:02:24.200,20.24655,6.24362
1341.4380,2025-01-18 08:02:24.400,20.35179,358.56608,,,-0.4018297,0.6990015,-0.5985749,-0.3371220,0.6718868,0.5067170,3.5911,87.5159,106.4322,0.7978353,-0.6948336,,,,,1341.3943,2025-01-18 08:02:24.400,20.35275,358.51751
1341.4417,2025-01-18 08:02:24.600,20.36717,2.35400,,,-0.3252145,0.7055320,-0.6191490,-0.3664917,0.7077655,0.4618067,2.7381,89.5293,108.5293,0.7333899,-0.6613689,,,,,1341.4594,2025-01-18 08:02:24.600,20.37887,2.91692
1341.4456,2025-01-18 08:02:24.800,20.34625,353.81181,,,-0.3602779,0.6115947,-0.7265713,-0.3411937,0.7551332,0.3868839,3.5457,85.9613,111.8316,0.6866984,-0.7513130,0.503405,0.141752,0.152192,0.476598,1341.4413,2025-01-18 08:02:24.800,20.37365,353.79175
1341.4488,2025-01-18 08:02:25.000,20.34756,353.07450,,,-0.3245470,0.5668861,-0.7025662,-0.3240288,0.8152274,0.3554970,4.0570,86.0412,112.9486,0.6420311,-0.7720255,,,,,1341.4182,2025-01-18 08:02:25.000,20.37951,352.95532
1341.4521,2025-01-18 08:02:25.200,20.36828,351.14984,,,-0.3593343,0.5686473,-0.7351749,-0.3102100,0.7617506,0.3058170,1.9356,89.3173,116.0450,0.5910230,-0.7560099,,,,,1341.4728,2025-01-18 08:02:25.200,20.32572,351.46001
1341.4560,2025-01-18 08:02:25.400,20.30934,343.75479,,,-0.3530210,0.4595549,-0.7604562,-0.3334341,0.7991692,0.2405752,2.9846,86.9385,110.3828,0.5427667,-0.8605284,,,,,1341.5114,2025-01-18 08:02:25.400,20.36582,344.02941
1341.4600,2025-01-18 08:02:25.600,20.40649,346.20264,,,-0.3377083,0.4583948,-0.8297226,-0.3513171,0.8359965,0.2098123,3.2895,87.8632,111.4515,0.4918292,-0.9291354,0.561313,0.152550,0.139402,0.650015,1341.4917,2025-01-18 08:02:25.600,20.37741,345.95029
1341.4634,2025-01-18 08:02:25.800,20.33763,338.53148,,,-0.3729011,0.3931968,-0.8929685,-0.3443631,0.8435169,0.1308613,3.3665,90.7809,107.8242,0.4148694,-0.9097010,,,,,1341.4671,2025-01-18 08:02:25.800,20.36465,338.16810
1341.4670,2025-01-18 08:02:26.000,20.35988,333.71483,,,-0.3694190,0.3733151,-0.8295178,-0.3283495,0.8650788,0.0890428,1.7150,84.0075,113.1725,0.3459536,-0.9188167,,,,,1341.5454,2025-01-18 08:02:26.000,20.40401,334.03243
1341.4709,2025-01-18 08:02:26.200,20.35756,334.29610,,,-0.3201014,0.3125752,-0.9193642,-0.3357665,0.8407038,0.0750367,1.6731,91.8276,109.2209,0.3865815,-0.9196648,,,,,1341.5538,2025-01-18 08:02:26.200,20.31706,333.67369
1341.4744,2025-01-18 08:02:26.400,20.37452,324.11775,,,-0.3926678,0.2520131,-0.9347320,-0.3504894,0.8228121,0.0217776,3.1938,88.2950,112.2123,0.2469803,-0.9472028,0.520414,0.130693,0.186414,0.693394,1341.5227,2025-01-18 08:02:26.400,20.34452,323.65880
1341.4779,2025-01-18 08:02:26.600,20.43185,326.62047,,,-0.3754172,0.2545638,-0.9221139,-0.3762614,0.8432625,-0.0019213,1.3286,89.3860,108.1985,0.2778728,-0.9153179,,,,,1341.4205,2025-01-18 08:02:26.600,20.34192,326.57850
1341.4807,2025-01-18 08:02:26.800,20.35834,314.86380,,,-0.3705790,0.2066219,-0.8695699,-0.3372533,0.8865177,-0.0342637,1.0927,86.3482,112.7093,0.2031772,-0.9451652,,,,,1341.3823,2025-01-18 08:02:26.800,20.38828,314.61041
1341.4845,2025-01-18 08:02:27.000,20.38700,311.22149,,,-0.3851974,0.1671237,-0.9224783,-0.3259127,0.8366539,-0.0412017,2.0562,86.8884,112.8213,0.2948493,-1.0107570,,,,,1341.4910,2025-01-18 08:02:27.000,20.38382,311.53841
1341.4871,2025-01-18 08:02:27.200,20.37575,304.43944,,,-0.3568810,0.0991905,-0.9314784,-0.3665954,0.8462699,-0.0777222,2.6440,85.4273,110.1444,0.1883877,-0.9479563,0.389686,0.138409,0.137579,0.351010,1341.5426,2025-01-18 08:02:27.200,20.41387,304.60870
1341.4912,2025-01-18 08:02:27.400,20.35525,300.16717,,,-0.3460911,0.0691601,-0.9590238,-0.3553705,0.8113639,-0.1332057,3.2195,87.5742,107.9438,0.0367373,-1.0246236,,,,,1341.5688,2025-01-18 08:02:27.400,20.38179,300.01260
1341.4941,2025-01-18 08:02:27.600,20.39280,283.45416,,,-0.3362231,-0.0283110,-0.9281064,-0.3685012,0.8346474,-0.1766187,3.6736,84.8687,115.3472,0.0136559,-0.9509328,,,,,1341.5083,2025-01-18 08:02:27.600,20.44000,283.17786
1341.4974,2025-01-18 08:02:27.800,20.38650,279.91219,,,-0.3637036,-0.0573303,-0.9496200,-0.3560152,0.7940058,-0.2062712,1.2659,91.2460,111.7322,-0.0487255,-1.0456728,,,,,1341.4377,2025-01-18 08:02:27.800,20.35506,280.02637
1341.5006,2025-01-18 08:02:28.000,20.41441,291.99103,,,-0.3803218,0.0321870,-0.9872397,-0.3656024,0.8405833,-0.2504209,0.3811,86.6469,110.8889,-0.0275641,-0.9871554,0.427820,0.101204,0.119442,0.515245,1341.5724,2025-01-18 08:02:28.000,20.42178,291.44607
1341.5040,2025-01-18 08:02:28.200,20.39755,270.16594,,,-0.3648996,-0.0994339,-0.9622781,-0.3250587,0.8068723,-0.2870806,2.6846,85.3627,109.7603,-0.1283044,-0.9836702,,,,,1341.5226,2025-01-18 08:02:28.200,20.33376,269.66513
1341.5079,2025-01-18 08:02:28.400,20.42287,261.37043,,,-0.3105294,-0.1522834,-0.9017493,-0.3643726,0.7731483,-0.2983268,1.4436,83.1443,104.2742,-0.1750330,-0.9970401,,,,,1341.4120,2025-01-18 08:02:28.400,20.38250,261.85364
1341.5109,2025-01-18 08:02:28.600,20.42397,255.17687,,,-0.3446522,-0.2026510,-0.9518327,-0.3396015,0.7862681,-0.3543428,3.3540,86.5589,113.0616,-0.1565387,-0.9550776,,,,,1341.4337,2025-01-18 08:02:28.600,20.42489,255.21959
1341.5158,2025-01-18 08:02:28.800,20.40443,246.72420,,,-0.2801803,-0.2454728,-0.9212203,-0.3585746,0.7560474,-0.3978687,3.0941,87.6992,107.8130,-0.2741261,-1.0177815,0.447348,0.102455,0.176847,0.615599,1341.4390,2025-01-18 08:02:28.800,20.43659,246.70596
1341.5200,2025-01-18 08:02:29.000,20.40889,237.17819,,,-0.2829041,-0.3065147,-0.8612512,-0.3448927,0.6926348,-0.4940054,4.9879,89.9938,107.9989,-0.3234463,-0.9230763,,,,,1341.5086,2025-01-18 08:02:29.000,20.44954,237.20069
1341.5231,2025-01-18 08:02:29.200,20.40900,238.25001,,,-0.4075390,-0.3474224,-0.8770456,-0.3224553,0.6831152,-0.4916949,2.0322,88.6080,111.9377,-0.4615563,-0.9193731,,,,,1341.5133,2025-01-18 08:02:29.200,20.39431,238.00937
1341.5260,2025-01-18 08:02:29.400,20.39612,230.14664,,,-0.3577658,-0.4571280,-0.8182512,-0.3361643,0.6154176,-0.5673462,3.3103,85.6993,111.2982,-0.4487502,-0.8905457,,,,,1341.5570,2025-01-18 08:02:29.400,20.30702,230.01620
1341.5305,2025-01-18 08:02:29.600,20.40147,226.60527,,,-0.3806961,-0.5199716,-0.7915553,-0.3577733,0.5999353,-0.6010485,3.2639,82.9683,112.8643,-0.5024794,-0.9086312,0.281671,0.106153,0.124912,0.515920,1341.5749,2025-01-18 08:02:29.600,20.43266,226.86699
1341.5326,2025-01-18 08:02:29.800,20.46415,221.71795,,,-0.3391836,-0.5763251,-0.7740551,-0.3582456,0.5352067,-0.6620520,4.6780,87.7727,110.7382,-0.6193773,-0.7448258,,,,,1341.5550,2025-01-18 08:02:29.800,20.45821,221.61167
1341.5362,2025-01-18 08:02:30.000,20.43010,222.28956,,,-0.3897798,-0.6004047,-0.7276757,-0.3650083,0.4869713,-0.6991595,2.9723,88.8930,113.0670,-0.7239073,-0.7572756,,,,,1341.5945,2025-01-18 08:02:30.000,20.37182,222.51024
1341.5393,2025-01-18 08:02:30.200,20.43841,216.83233,,,-0.3511840,-0.6940171,-0.6356264,-0.3703151,0.4430875,-0.7560123,4.2505,88.9883,114.6646,-0.7144512,-0.7197398,,,,,1341.5909,2025-01-18 08:02:30.200,20.40119,216.68702
1341.5429,2025-01-18 08:02:30.400,20.43476,214.45634,,,-0.3597833,-0.7159674,-0.6161706,-0.3554705,0.3440132,-0.7883788,5.6257,91.1181,111.3642,-0.7910503,-0.6342646,0.655967,0.151291,0.123994,0.525998,1341.4760,2025-01-18 08:02:30.400,20.47301,214.40973
1341.5458,2025-01-18 08:02:30.600,20.43126,213.08348,,,-0.3316050,-0.7268389,-0.5601232,-0.3790011,0.2780025,-0.7963646,2.4582,88.7459,114.4777,-0.8179422,-0.5114296,,,,,1341.5304,2025-01-18 08:02:30.600,20.41682,213.12758
1341.5497,2025-01-18 08:02:30.800,20.43738,211.08815,,,-0.3430341,-0.7991257,-0.4672106,-0.3792255,0.2165035,-0.8130317,3.2831,90.0601,113.2422,-0.8215920,-0.5606486,,,,,1341.5930,2025-01-18 08:02:30.800,20.48522,210.99380
1341.5547,2025-01-18 08:02:31.000,20.41078,208.78817,,,-0.3300586,-0.7995112,-0.4574178,-0.3531952,0.2325674,-0.8028859,0.9965,86.0437,113.3282,-0.7899067,-0.5112688,,,,,1341.6497,2025-01-18 08:02:31.000,20.39169,209.15552
1341.5576,2025-01-18 08:02:31.200,20.41290,207.10342,,,-0.3599655,-0.8516010,-0.4109354,-0.3847690,0.2215808,-0.8524801,1.1470,88.6008,109.3688,-0.8382104,-0.5212491,0.346231,0.099551,0.152872,0.679508,1341.5921,2025-01-18 08:02:31.200,20.44688,207.45912
1341.5622,2025-01-18 08:02:31.400,20.43428,207.45410,,,-0.3330055,-0.8387347,-0.3679579,-0.3654977,0.1718629,-0.8462749,2.2380,86.0275,117.4902,-0.9609503,-0.3913862,,,,,1341.5859,2025-01-18 08:02:31.400,20.45979,207.44835
1341.5649,2025-01-18 08:02:31.600,20.45064,206.60482,,,-0.3347549,-0.8435226,-0.3689736,-0.3546247,0.1116213,-0.8070830,2.6613,88.7469,110.3048,-0.8972911,-0.3902583,,,,,1341.5327,2025-01-18 08:02:31.600,20.46633,206.56964
1341.5683,2025-01-18 08:02:31.800,20.46835,203.23897,,,-0.3446469,-0.8683043,-0.3258304,-0.3326870,0.0795018,-0.8311441,3.8575,83.3526,113.0405,-0.9232856,-0.2921479,,,,,1341.5348,2025-01-18 08:02:31.800,20.47857,203.08757
1341.5717,2025-01-18 08:02:32.000,20.45395,200.00462,,,-0.3925387,-0.9212982,-0.1869488,-0.3535857,-0.0296650,-0.8943236,3.7988,84.7576,108.1586,-1.0720780,-0.2542526,0.541344,0.132993,0.125651,0.477566,1341.6421,2025-01-18 08:02:32.000,20.44920,199.86169
1341.5759,2025-01-18 08:02:32.200,20.43257,200.52461,,,-0.3400672,-0.8646795,-0.1792884,-0.3632570,-0.0858217,-0.8467144,3.5663,90.1546,111.7257,-1.0081288,-0.1387795,,,,,1341.5844,2025-01-18 08:02:32.200,20.49559,200.66783
1341.5806,2025-01-18 08:02:32.400,20.46074,201.98718,,,-0.3479394,-0.8664777,-0.0851039,-0.3688696,-0.1178297,-0.8133891,3.0490,88.2857,111.8820,-1.0187196,-0.0978109,,,,,1341.4989,2025-01-18 08:02:32.400,20.55236,201.54361
1341.5836,2025-01-18 08:02:32.600,20.49289,199.01195,,,-0.3658013,-0.9425782,0.0264389,-0.3965464,-0.2184803,-0.8256717,4.1780,92.4092,110.9615,-1.0883703,-0.0278345,,,,,1341.5702,2025-01-18 08:02:32.600,20.47406,198.51078
1341.5869,2025-01-18 08:02:32.800,20.43928,195.36160,,,-0.3427934,-0.9091309,0.0398096,-0.3647000,-0.2854497,-0.8149604,2.6661,85.6858,109.6134,-1.0395403,0.0195850,0.587317,0.154797,0.143512,0.373050,1341.5997,2025-01-18 08:02:32.800,20.45896,195.87674
1341.5911,2025-01-18 08:02:33.000,20.47732,196.22631,,,-0.3045571,-0.9788482,0.1178724,-0.3439439,-0.3318634,-0.7788693,4.8437,86.0057,112.9796,-0.9277739,0.1897741,,,,,1341.5706,2025-01-18 08:02:33.000,20.42517,196.24035
1341.5943,2025-01-18 08:02:33.200,20.48639,191.57685,,,-0.4008226,-0.8975040,0.2468833,-0.3512286,-0.3632231,-0.7578782,2.7060,87.1250,107.8567,-1.0886284,0.1604225,,,,,1341.7182,2025-01-18 08:02:33.200,20.44016,191.68992
1341.5976,2025-01-18 08:02:33.400,20.51399,192.24384,,,-0.3091812,-0.9227189,0.2685979,-0.3505831,-0.3891130,-0.7709422,1.1765,86.3465,108.5091,-0.9469004,0.1728541,,,,,1341.5934,2025-01-18 08:02:33.400,20.56465,192.46544
